TASK 3 - PHASE 2: CRAWL GAIT COORDINATION LOG
Sequence: FL -> RR -> FR -> RL
==========================================================================================

   Time | Active |  Phase |  FL_hip |  FR_hip |  RL_hip |  RR_hip | FL_phase | RR_phase
 25.210 |     RL |  SWING |  -10.00 |   -8.08 |   -1.12 |   -9.99 |   STANCE |   STANCE
 25.220 |     RL |  SWING |  -10.00 |   -8.11 |   -1.00 |   -9.99 |   STANCE |   STANCE
 25.230 |     RL |  SWING |  -10.00 |   -8.14 |   -0.88 |   -9.99 |   STANCE |   STANCE
 25.240 |     RL |  SWING |  -10.00 |   -8.17 |   -0.75 |   -9.99 |   STANCE |   STANCE
 25.250 |     RL |  SWING |  -10.00 |   -8.20 |   -0.62 |   -9.99 |   STANCE |   STANCE
 25.260 |     RL |  SWING |  -10.00 |   -8.23 |   -0.50 |   -9.99 |   STANCE |   STANCE
 25.270 |     RL |  SWING |  -10.00 |   -8.26 |   -0.38 |   -9.99 |   STANCE |   STANCE
 25.280 |     RL |  SWING |  -10.00 |   -8.29 |   -0.25 |   -9.99 |   STANCE |   STANCE
 25.290 |     RL |  SWING |  -10.00 |   -8.32 |   -0.12 |   -9.99 |   STANCE |   STANCE
 25.300 |     RL |  SWING |  -10.00 |   -8.35 |    0.00 |   -9.99 |   STANCE |   STANCE
 25.310 |     RL |  SWING |  -10.00 |   -8.38 |    0.12 |   -9.99 |   STANCE |   STANCE
 25.320 |     RL |  SWING |  -10.00 |   -8.40 |    0.25 |  -10.00 |   STANCE |   STANCE
 25.330 |     RL |  SWING |  -10.00 |   -8.43 |    0.38 |  -10.00 |   STANCE |   STANCE
 25.340 |     RL |  SWING |  -10.00 |   -8.46 |    0.50 |  -10.00 |   STANCE |   STANCE
 25.350 |     RL |  SWING |  -10.00 |   -8.48 |    0.62 |  -10.00 |   STANCE |   STANCE
 25.360 |     RL |  SWING |  -10.00 |   -8.51 |    0.75 |  -10.00 |   STANCE |   STANCE
 25.370 |     RL |  SWING |  -10.00 |   -8.53 |    0.88 |  -10.00 |   STANCE |   STANCE
 25.380 |     RL |  SWING |  -10.00 |   -8.55 |    1.00 |  -10.00 |   STANCE |   STANCE
 25.390 |     RL |  SWING |  -10.00 |   -8.58 |    1.12 |  -10.00 |   STANCE |   STANCE
 25.400 |     RL |  SWING |  -10.00 |   -8.60 |    1.25 |  -10.00 |   STANCE |   STANCE
 25.410 |     RL |  SWING |  -10.00 |   -8.63 |    1.38 |  -10.00 |   STANCE |   STANCE
 25.420 |     RL |  SWING |  -10.00 |   -8.65 |    1.50 |  -10.00 |   STANCE |   STANCE
 25.430 |     RL |  SWING |  -10.00 |   -8.67 |    1.62 |  -10.00 |   STANCE |   STANCE
 25.440 |     RL |  SWING |  -10.00 |   -8.69 |    1.75 |  -10.00 |   STANCE |   STANCE
 25.450 |     RL |  SWING |  -10.00 |   -8.72 |    1.88 |  -10.00 |   STANCE |   STANCE
 25.460 |     RL |  SWING |  -10.00 |   -8.74 |    2.00 |  -10.00 |   STANCE |   STANCE
 25.470 |     RL |  SWING |  -10.00 |   -8.76 |    2.12 |  -10.00 |   STANCE |   STANCE
 25.480 |     RL |  SWING |  -10.00 |   -8.78 |    2.25 |  -10.00 |   STANCE |   STANCE
 25.490 |     RL |  SWING |  -10.00 |   -8.80 |    2.38 |  -10.00 |   STANCE |   STANCE
 25.500 |     RL |  SWING |  -10.00 |   -8.82 |    2.50 |  -10.00 |   STANCE |   STANCE
 25.510 |     RL |  SWING |  -10.00 |   -8.84 |    2.62 |  -10.00 |   STANCE |   STANCE
 25.520 |     RL |  SWING |  -10.00 |   -8.86 |    2.75 |  -10.00 |   STANCE |   STANCE
 25.530 |     RL |  SWING |  -10.00 |   -8.88 |    2.88 |  -10.00 |   STANCE |   STANCE
 25.540 |     RL |  SWING |  -10.00 |   -8.90 |    3.00 |  -10.00 |   STANCE |   STANCE
 25.550 |     RL |  SWING |  -10.00 |   -8.91 |    3.12 |  -10.00 |   STANCE |   STANCE
 25.560 |     RL |  SWING |  -10.00 |   -8.93 |    3.25 |  -10.00 |   STANCE |   STANCE
 25.570 |     RL |  SWING |  -10.00 |   -8.95 |    3.38 |  -10.00 |   STANCE |   STANCE
 25.580 |     RL |  SWING |  -10.00 |   -8.97 |    3.50 |  -10.00 |   STANCE |   STANCE
 25.590 |     RL |  SWING |  -10.00 |   -8.98 |    3.62 |  -10.00 |   STANCE |   STANCE
 25.600 |     RL |  SWING |  -10.00 |   -9.00 |    3.75 |  -10.00 |   STANCE |   STANCE
 25.610 |     RL |  SWING |  -10.00 |   -9.02 |    3.88 |  -10.00 |   STANCE |   STANCE
 25.620 |     RL |  SWING |  -10.00 |   -9.04 |    4.00 |  -10.00 |   STANCE |   STANCE
 25.630 |     RL |  SWING |  -10.00 |   -9.05 |    4.12 |  -10.00 |   STANCE |   STANCE
 25.640 |     RL |  SWING |  -10.00 |   -9.07 |    4.25 |  -10.00 |   STANCE |   STANCE
 25.650 |     RL |  SWING |  -10.00 |   -9.08 |    4.38 |  -10.00 |   STANCE |   STANCE
 25.660 |     RL |  SWING |  -10.00 |   -9.10 |    4.50 |  -10.00 |   STANCE |   STANCE
 25.670 |     RL |  SWING |  -10.00 |   -9.11 |    4.62 |  -10.00 |   STANCE |   STANCE
 25.680 |     RL |  SWING |  -10.00 |   -9.13 |    4.75 |  -10.00 |   STANCE |   STANCE
 25.690 |     RL |  SWING |  -10.00 |   -9.14 |    4.88 |  -10.00 |   STANCE |   STANCE
 25.700 |     RL |  SWING |  -10.00 |   -9.16 |    5.00 |  -10.00 |   STANCE |   STANCE
 25.710 |     RL |  SWING |  -10.00 |   -9.17 |    5.12 |  -10.00 |   STANCE |   STANCE
 25.720 |     RL |  SWING |  -10.00 |   -9.18 |    5.25 |  -10.00 |   STANCE |   STANCE
 25.730 |     RL |  SWING |  -10.00 |   -9.20 |    5.38 |  -10.00 |   STANCE |   STANCE
 25.740 |     RL |  SWING |  -10.00 |   -9.21 |    5.50 |  -10.00 |   STANCE |   STANCE
 25.750 |     RL |  SWING |  -10.00 |   -9.22 |    5.62 |  -10.00 |   STANCE |   STANCE
 25.760 |     RL |  SWING |  -10.00 |   -9.24 |    5.75 |  -10.00 |   STANCE |   STANCE
 25.770 |     RL |  SWING |  -10.00 |   -9.25 |    5.88 |  -10.00 |   STANCE |   STANCE
 25.780 |     RL |  SWING |  -10.00 |   -9.26 |    6.00 |  -10.00 |   STANCE |   STANCE
 25.790 |     RL |  SWING |  -10.00 |   -9.28 |    6.12 |  -10.00 |   STANCE |   STANCE
 25.800 |     RL |  SWING |  -10.00 |   -9.29 |    6.25 |  -10.00 |   STANCE |   STANCE
 25.810 |     RL |  SWING |  -10.00 |   -9.30 |    6.38 |  -10.00 |   STANCE |   STANCE
 25.820 |     RL |  SWING |  -10.00 |   -9.31 |    6.50 |  -10.00 |   STANCE |   STANCE
 25.830 |     RL |  SWING |  -10.00 |   -9.32 |    6.62 |  -10.00 |   STANCE |   STANCE
 25.840 |     RL |  SWING |  -10.00 |   -9.33 |    6.75 |  -10.00 |   STANCE |   STANCE
 25.850 |     RL |  SWING |  -10.00 |   -9.34 |    6.88 |  -10.00 |   STANCE |   STANCE
 25.860 |     RL |  SWING |  -10.00 |   -9.36 |    7.00 |  -10.00 |   STANCE |   STANCE
 25.870 |     RL |  SWING |  -10.00 |   -9.37 |    7.12 |  -10.00 |   STANCE |   STANCE
 25.880 |     RL |  SWING |  -10.00 |   -9.38 |    7.25 |  -10.00 |   STANCE |   STANCE
 25.890 |     RL |  SWING |  -10.00 |   -9.39 |    7.38 |  -10.00 |   STANCE |   STANCE
 25.900 |     RL |  SWING |  -10.00 |   -9.40 |    7.50 |  -10.00 |   STANCE |   STANCE
 25.910 |     RL |  SWING |  -10.00 |   -9.41 |    7.62 |  -10.00 |   STANCE |   STANCE
 25.920 |     RL |  SWING |  -10.00 |   -9.42 |    7.75 |  -10.00 |   STANCE |   STANCE
 25.930 |     RL |  SWING |  -10.00 |   -9.43 |    7.88 |  -10.00 |   STANCE |   STANCE
 25.940 |     RL |  SWING |  -10.00 |   -9.44 |    8.00 |  -10.00 |   STANCE |   STANCE
 25.950 |     RL |  SWING |  -10.00 |   -9.45 |    8.12 |  -10.00 |   STANCE |   STANCE
 25.960 |     RL |  SWING |  -10.00 |   -9.46 |    8.25 |  -10.00 |   STANCE |   STANCE
 25.970 |     RL |  SWING |  -10.00 |   -9.46 |    8.38 |  -10.00 |   STANCE |   STANCE
 25.980 |     RL |  SWING |  -10.00 |   -9.47 |    8.50 |  -10.00 |   STANCE |   STANCE
 25.990 |     RL |  SWING |  -10.00 |   -9.48 |    8.62 |  -10.00 |   STANCE |   STANCE
 26.000 |     RL |  SWING |  -10.00 |   -9.49 |    8.75 |  -10.00 |   STANCE |   STANCE
 26.010 |     RL |  SWING |  -10.00 |   -9.50 |    8.88 |  -10.00 |   STANCE |   STANCE
 26.020 |     RL |  SWING |  -10.00 |   -9.51 |    9.00 |  -10.00 |   STANCE |   STANCE
 26.030 |     RL |  SWING |  -10.00 |   -9.52 |    9.12 |  -10.00 |   STANCE |   STANCE
 26.040 |     RL |  SWING |  -10.00 |   -9.52 |    9.25 |  -10.00 |   STANCE |   STANCE
 26.050 |     RL |  SWING |  -10.00 |   -9.53 |    9.38 |  -10.00 |   STANCE |   STANCE
 26.060 |     RL |  SWING |  -10.00 |   -9.54 |    9.50 |  -10.00 |   STANCE |   STANCE
 26.070 |     RL |  SWING |  -10.00 |   -9.55 |    9.62 |  -10.00 |   STANCE |   STANCE
 26.080 |     RL |  SWING |  -10.00 |   -9.55 |    9.75 |  -10.00 |   STANCE |   STANCE
 26.090 |     RL |  SWING |  -10.00 |   -9.56 |    9.88 |  -10.00 |   STANCE |   STANCE
 26.100 |     RL |  SWING |  -10.00 |   -9.57 |   10.00 |  -10.00 |   STANCE |   STANCE
 26.110 |     RL |  SWING |  -10.00 |   -9.58 |   10.12 |  -10.00 |   STANCE |   STANCE
 26.120 |     RL |  SWING |  -10.00 |   -9.58 |   10.25 |  -10.00 |   STANCE |   STANCE
 26.130 |     RL |  SWING |  -10.00 |   -9.59 |   10.38 |  -10.00 |   STANCE |   STANCE
 26.140 |     RL |  SWING |  -10.00 |   -9.60 |   10.50 |  -10.00 |   STANCE |   STANCE
 26.150 |     RL |  SWING |  -10.00 |   -9.60 |   10.62 |  -10.00 |   STANCE |   STANCE
 26.160 |     RL |  SWING |  -10.00 |   -9.61 |   10.75 |  -10.00 |   STANCE |   STANCE
 26.170 |     RL |  SWING |  -10.00 |   -9.62 |   10.88 |  -10.00 |   STANCE |   STANCE
 26.180 |     RL |  SWING |  -10.00 |   -9.62 |   11.00 |  -10.00 |   STANCE |   STANCE
 26.190 |     RL |  SWING |  -10.00 |   -9.63 |   11.12 |  -10.00 |   STANCE |   STANCE
 26.200 |     RL |  SWING |  -10.00 |   -9.64 |   11.25 |  -10.00 |   STANCE |   STANCE
 26.210 |     RL |  SWING |  -10.00 |   -9.64 |   11.38 |  -10.00 |   STANCE |   STANCE
 26.220 |     RL |  SWING |  -10.00 |   -9.65 |   11.50 |  -10.00 |   STANCE |   STANCE
 26.230 |     RL |  SWING |  -10.00 |   -9.65 |   11.62 |  -10.00 |   STANCE |   STANCE
 26.240 |     RL |  SWING |  -10.00 |   -9.66 |   11.75 |  -10.00 |   STANCE |   STANCE
 26.250 |     RL |  SWING |  -10.00 |   -9.66 |   11.88 |  -10.00 |   STANCE |   STANCE
 26.260 |     RL |  SWING |  -10.00 |   -9.67 |   12.00 |  -10.00 |   STANCE |   STANCE
 26.270 |     RL |  SWING |  -10.00 |   -9.68 |   12.12 |  -10.00 |   STANCE |   STANCE
 26.280 |     RL |  SWING |  -10.00 |   -9.68 |   12.25 |  -10.00 |   STANCE |   STANCE
 26.290 |     RL |  SWING |  -10.00 |   -9.69 |   12.38 |  -10.00 |   STANCE |   STANCE
 26.300 |     RL |  SWING |  -10.00 |   -9.69 |   12.50 |  -10.00 |   STANCE |   STANCE
 26.310 |     RL |  SWING |  -10.00 |   -9.70 |   12.62 |  -10.00 |   STANCE |   STANCE
 26.320 |     RL |  SWING |  -10.00 |   -9.70 |   12.75 |  -10.00 |   STANCE |   STANCE
 26.330 |     RL |  SWING |  -10.00 |   -9.71 |   12.88 |  -10.00 |   STANCE |   STANCE
 26.340 |     RL |  SWING |  -10.00 |   -9.71 |   13.00 |  -10.00 |   STANCE |   STANCE
 26.350 |     RL |  SWING |  -10.00 |   -9.72 |   13.12 |  -10.00 |   STANCE |   STANCE
 26.360 |     RL |  SWING |  -10.00 |   -9.72 |   13.25 |  -10.00 |   STANCE |   STANCE
 26.370 |     RL |  SWING |  -10.00 |   -9.73 |   13.38 |  -10.00 |   STANCE |   STANCE
 26.380 |     RL |  SWING |  -10.00 |   -9.73 |   13.50 |  -10.00 |   STANCE |   STANCE
 26.390 |     RL |  SWING |  -10.00 |   -9.73 |   13.62 |  -10.00 |   STANCE |   STANCE
 26.400 |     RL |  SWING |  -10.00 |   -9.74 |   13.75 |  -10.00 |   STANCE |   STANCE
 26.410 |     RL |  SWING |  -10.00 |   -9.74 |   13.88 |  -10.00 |   STANCE |   STANCE
 26.420 |     RL |  SWING |  -10.00 |   -9.75 |   14.00 |  -10.00 |   STANCE |   STANCE
 26.430 |     RL |  SWING |  -10.00 |   -9.75 |   14.12 |  -10.00 |   STANCE |   STANCE
 26.440 |     RL |  SWING |  -10.00 |   -9.76 |   14.25 |  -10.00 |   STANCE |   STANCE
 26.450 |     RL |  SWING |  -10.00 |   -9.76 |   14.38 |  -10.00 |   STANCE |   STANCE
 26.460 |     RL |  SWING |  -10.00 |   -9.77 |   14.50 |  -10.00 |   STANCE |   STANCE
 26.470 |     RL |  SWING |  -10.00 |   -9.77 |   14.62 |  -10.00 |   STANCE |   STANCE
 26.480 |     RL |  SWING |  -10.00 |   -9.77 |   14.75 |  -10.00 |   STANCE |   STANCE
 26.490 |     RL |  SWING |  -10.00 |   -9.78 |   14.88 |  -10.00 |   STANCE |   STANCE
 26.500 |     RL | STANCE |  -10.00 |   -9.78 |   15.00 |  -10.00 |   STANCE |   STANCE
 26.510 |     RL | STANCE |  -10.00 |   -9.78 |   14.88 |  -10.00 |   STANCE |   STANCE
 26.520 |     RL | STANCE |  -10.00 |   -9.79 |   14.75 |  -10.00 |   STANCE |   STANCE
 26.530 |     RL | STANCE |  -10.00 |   -9.79 |   14.62 |  -10.00 |   STANCE |   STANCE
 26.540 |     RL | STANCE |  -10.00 |   -9.79 |   14.50 |  -10.00 |   STANCE |   STANCE
 26.550 |     RL | STANCE |  -10.00 |   -9.80 |   14.38 |  -10.00 |   STANCE |   STANCE
 26.560 |     RL | STANCE |  -10.00 |   -9.80 |   14.25 |  -10.00 |   STANCE |   STANCE
 26.570 |     RL | STANCE |  -10.00 |   -9.80 |   14.12 |  -10.00 |   STANCE |   STANCE
 26.580 |     RL | STANCE |  -10.00 |   -9.81 |   14.00 |  -10.00 |   STANCE |   STANCE
 26.590 |     RL | STANCE |  -10.00 |   -9.81 |   13.88 |  -10.00 |   STANCE |   STANCE
 26.600 |     RL | STANCE |  -10.00 |   -9.81 |   13.75 |  -10.00 |   STANCE |   STANCE
 26.610 |     RL | STANCE |  -10.00 |   -9.82 |   13.62 |  -10.00 |   STANCE |   STANCE
 26.620 |     RL | STANCE |  -10.00 |   -9.82 |   13.50 |  -10.00 |   STANCE |   STANCE
 26.630 |     RL | STANCE |  -10.00 |   -9.82 |   13.38 |  -10.00 |   STANCE |   STANCE
 26.640 |     RL | STANCE |  -10.00 |   -9.83 |   13.25 |  -10.00 |   STANCE |   STANCE
 26.650 |     RL | STANCE |  -10.00 |   -9.83 |   13.12 |  -10.00 |   STANCE |   STANCE
 26.660 |     RL | STANCE |  -10.00 |   -9.83 |   13.00 |  -10.00 |   STANCE |   STANCE
 26.670 |     RL | STANCE |  -10.00 |   -9.84 |   12.88 |  -10.00 |   STANCE |   STANCE
 26.680 |     RL | STANCE |  -10.00 |   -9.84 |   12.75 |  -10.00 |   STANCE |   STANCE
 26.690 |     RL | STANCE |  -10.00 |   -9.84 |   12.62 |  -10.00 |   STANCE |   STANCE
 26.700 |     RL | STANCE |  -10.00 |   -9.84 |   12.50 |  -10.00 |   STANCE |   STANCE
 26.710 |     RL | STANCE |  -10.00 |   -9.85 |   12.38 |  -10.00 |   STANCE |   STANCE
 26.720 |     RL | STANCE |  -10.00 |   -9.85 |   12.25 |  -10.00 |   STANCE |   STANCE
 26.730 |     RL | STANCE |  -10.00 |   -9.85 |   12.12 |  -10.00 |   STANCE |   STANCE
 26.740 |     RL | STANCE |  -10.00 |   -9.85 |   12.00 |  -10.00 |   STANCE |   STANCE
 26.750 |     RL | STANCE |  -10.00 |   -9.86 |   11.88 |  -10.00 |   STANCE |   STANCE
 26.760 |     RL | STANCE |  -10.00 |   -9.86 |   11.75 |  -10.00 |   STANCE |   STANCE
 26.770 |     RL | STANCE |  -10.00 |   -9.86 |   11.62 |  -10.00 |   STANCE |   STANCE
 26.780 |     RL | STANCE |  -10.00 |   -9.86 |   11.50 |  -10.00 |   STANCE |   STANCE
 26.790 |     RL | STANCE |  -10.00 |   -9.87 |   11.38 |  -10.00 |   STANCE |   STANCE
 26.800 |     RL | STANCE |  -10.00 |   -9.87 |   11.25 |  -10.00 |   STANCE |   STANCE
 26.810 |     RL | STANCE |  -10.00 |   -9.87 |   11.12 |  -10.00 |   STANCE |   STANCE
 26.820 |     RL | STANCE |  -10.00 |   -9.87 |   11.00 |  -10.00 |   STANCE |   STANCE
 26.830 |     RL | STANCE |  -10.00 |   -9.87 |   10.88 |  -10.00 |   STANCE |   STANCE
 26.840 |     RL | STANCE |  -10.00 |   -9.88 |   10.75 |  -10.00 |   STANCE |   STANCE
 26.850 |     RL | STANCE |  -10.00 |   -9.88 |   10.62 |  -10.00 |   STANCE |   STANCE
 26.860 |     RL | STANCE |  -10.00 |   -9.88 |   10.50 |  -10.00 |   STANCE |   STANCE
 26.870 |     RL | STANCE |  -10.00 |   -9.88 |   10.38 |  -10.00 |   STANCE |   STANCE
 26.880 |     RL | STANCE |  -10.00 |   -9.88 |   10.25 |  -10.00 |   STANCE |   STANCE
 26.890 |     RL | STANCE |  -10.00 |   -9.89 |   10.12 |  -10.00 |   STANCE |   STANCE
 26.900 |     RL | STANCE |  -10.00 |   -9.89 |   10.00 |  -10.00 |   STANCE |   STANCE
 26.910 |     RL | STANCE |  -10.00 |   -9.89 |    9.88 |  -10.00 |   STANCE |   STANCE
 26.920 |     RL | STANCE |  -10.00 |   -9.89 |    9.75 |  -10.00 |   STANCE |   STANCE
 26.930 |     RL | STANCE |  -10.00 |   -9.89 |    9.62 |  -10.00 |   STANCE |   STANCE
 26.940 |     RL | STANCE |  -10.00 |   -9.89 |    9.50 |  -10.00 |   STANCE |   STANCE
 26.950 |     RL | STANCE |  -10.00 |   -9.90 |    9.38 |  -10.00 |   STANCE |   STANCE
 26.960 |     RL | STANCE |  -10.00 |   -9.90 |    9.25 |  -10.00 |   STANCE |   STANCE
 26.970 |     RL | STANCE |  -10.00 |   -9.90 |    9.12 |  -10.00 |   STANCE |   STANCE
 26.980 |     RL | STANCE |  -10.00 |   -9.90 |    9.00 |  -10.00 |   STANCE |   STANCE
 26.990 |     RL | STANCE |  -10.00 |   -9.90 |    8.88 |  -10.00 |   STANCE |   STANCE
 27.000 |     RL | STANCE |  -10.00 |   -9.90 |    8.75 |  -10.00 |   STANCE |   STANCE
 27.010 |     RL | STANCE |  -10.00 |   -9.91 |    8.62 |  -10.00 |   STANCE |   STANCE
 27.020 |     RL | STANCE |  -10.00 |   -9.91 |    8.50 |  -10.00 |   STANCE |   STANCE
 27.030 |     RL | STANCE |  -10.00 |   -9.91 |    8.38 |  -10.00 |   STANCE |   STANCE
 27.040 |     RL | STANCE |  -10.00 |   -9.91 |    8.25 |  -10.00 |   STANCE |   STANCE
 27.050 |     RL | STANCE |  -10.00 |   -9.91 |    8.12 |  -10.00 |   STANCE |   STANCE
 27.060 |     RL | STANCE |  -10.00 |   -9.91 |    8.00 |  -10.00 |   STANCE |   STANCE
 27.070 |     RL | STANCE |  -10.00 |   -9.92 |    7.88 |  -10.00 |   STANCE |   STANCE
 27.080 |     RL | STANCE |  -10.00 |   -9.92 |    7.75 |  -10.00 |   STANCE |   STANCE
 27.090 |     RL | STANCE |  -10.00 |   -9.92 |    7.62 |  -10.00 |   STANCE |   STANCE
 27.100 |     RL | STANCE |  -10.00 |   -9.92 |    7.50 |  -10.00 |   STANCE |   STANCE
 27.110 |     RL | STANCE |  -10.00 |   -9.92 |    7.38 |  -10.00 |   STANCE |   STANCE
 27.120 |     RL | STANCE |  -10.00 |   -9.92 |    7.25 |  -10.00 |   STANCE |   STANCE
 27.130 |     RL | STANCE |  -10.00 |   -9.92 |    7.12 |  -10.00 |   STANCE |   STANCE
 27.140 |     RL | STANCE |  -10.00 |   -9.93 |    7.00 |  -10.00 |   STANCE |   STANCE
 27.150 |     RL | STANCE |  -10.00 |   -9.93 |    6.88 |  -10.00 |   STANCE |   STANCE
 27.160 |     RL | STANCE |  -10.00 |   -9.93 |    6.75 |  -10.00 |   STANCE |   STANCE
 27.170 |     RL | STANCE |  -10.00 |   -9.93 |    6.62 |  -10.00 |   STANCE |   STANCE
 27.180 |     RL | STANCE |  -10.00 |   -9.93 |    6.50 |  -10.00 |   STANCE |   STANCE
 27.190 |     RL | STANCE |  -10.00 |   -9.93 |    6.38 |  -10.00 |   STANCE |   STANCE
 27.200 |     RL | STANCE |  -10.00 |   -9.93 |    6.25 |  -10.00 |   STANCE |   STANCE
 27.210 |     RL | STANCE |  -10.00 |   -9.93 |    6.12 |  -10.00 |   STANCE |   STANCE
 27.220 |     RL | STANCE |  -10.00 |   -9.93 |    6.00 |  -10.00 |   STANCE |   STANCE
 27.230 |     RL | STANCE |  -10.00 |   -9.94 |    5.88 |  -10.00 |   STANCE |   STANCE
 27.240 |     RL | STANCE |  -10.00 |   -9.94 |    5.75 |  -10.00 |   STANCE |   STANCE
 27.250 |     RL | STANCE |  -10.00 |   -9.94 |    5.62 |  -10.00 |   STANCE |   STANCE
 27.260 |     RL | STANCE |  -10.00 |   -9.94 |    5.50 |  -10.00 |   STANCE |   STANCE
 27.270 |     RL | STANCE |  -10.00 |   -9.94 |    5.38 |  -10.00 |   STANCE |   STANCE
 27.280 |     RL | STANCE |  -10.00 |   -9.94 |    5.25 |  -10.00 |   STANCE |   STANCE
 27.290 |     RL | STANCE |  -10.00 |   -9.94 |    5.12 |  -10.00 |   STANCE |   STANCE
 27.300 |     RL | STANCE |  -10.00 |   -9.94 |    5.00 |  -10.00 |   STANCE |   STANCE
 27.310 |     RL | STANCE |  -10.00 |   -9.94 |    4.88 |  -10.00 |   STANCE |   STANCE
 27.320 |     RL | STANCE |  -10.00 |   -9.95 |    4.75 |  -10.00 |   STANCE |   STANCE
 27.330 |     RL | STANCE |  -10.00 |   -9.95 |    4.62 |  -10.00 |   STANCE |   STANCE
 27.340 |     RL | STANCE |  -10.00 |   -9.95 |    4.50 |  -10.00 |   STANCE |   STANCE
 27.350 |     RL | STANCE |  -10.00 |   -9.95 |    4.38 |  -10.00 |   STANCE |   STANCE
 27.360 |     RL | STANCE |  -10.00 |   -9.95 |    4.25 |  -10.00 |   STANCE |   STANCE
 27.370 |     RL | STANCE |  -10.00 |   -9.95 |    4.12 |  -10.00 |   STANCE |   STANCE
 27.380 |     RL | STANCE |  -10.00 |   -9.95 |    4.00 |  -10.00 |   STANCE |   STANCE
 27.390 |     RL | STANCE |  -10.00 |   -9.95 |    3.88 |  -10.00 |   STANCE |   STANCE
 27.400 |     RL | STANCE |  -10.00 |   -9.95 |    3.75 |  -10.00 |   STANCE |   STANCE
 27.410 |     RL | STANCE |  -10.00 |   -9.95 |    3.62 |  -10.00 |   STANCE |   STANCE
 27.420 |     RL | STANCE |  -10.00 |   -9.95 |    3.50 |  -10.00 |   STANCE |   STANCE
 27.430 |     RL | STANCE |  -10.00 |   -9.95 |    3.38 |  -10.00 |   STANCE |   STANCE
 27.440 |     RL | STANCE |  -10.00 |   -9.96 |    3.25 |  -10.00 |   STANCE |   STANCE
 27.450 |     RL | STANCE |  -10.00 |   -9.96 |    3.12 |  -10.00 |   STANCE |   STANCE
 27.460 |     RL | STANCE |  -10.00 |   -9.96 |    3.00 |  -10.00 |   STANCE |   STANCE
 27.470 |     RL | STANCE |  -10.00 |   -9.96 |    2.88 |  -10.00 |   STANCE |   STANCE
 27.480 |     RL | STANCE |  -10.00 |   -9.96 |    2.75 |  -10.00 |   STANCE |   STANCE
 27.490 |     RL | STANCE |  -10.00 |   -9.96 |    2.62 |  -10.00 |   STANCE |   STANCE
 27.500 |     RL | STANCE |  -10.00 |   -9.96 |    2.50 |  -10.00 |   STANCE |   STANCE
 27.510 |     RL | STANCE |  -10.00 |   -9.96 |    2.38 |  -10.00 |   STANCE |   STANCE
 27.520 |     RL | STANCE |  -10.00 |   -9.96 |    2.25 |  -10.00 |   STANCE |   STANCE
 27.530 |     RL | STANCE |  -10.00 |   -9.96 |    2.12 |  -10.00 |   STANCE |   STANCE
 27.540 |     RL | STANCE |  -10.00 |   -9.96 |    2.00 |  -10.00 |   STANCE |   STANCE
 27.550 |     RL | STANCE |  -10.00 |   -9.96 |    1.88 |  -10.00 |   STANCE |   STANCE
 27.560 |     RL | STANCE |  -10.00 |   -9.96 |    1.75 |  -10.00 |   STANCE |   STANCE
 27.570 |     RL | STANCE |  -10.00 |   -9.96 |    1.62 |  -10.00 |   STANCE |   STANCE
 27.580 |     RL | STANCE |  -10.00 |   -9.96 |    1.50 |  -10.00 |   STANCE |   STANCE
 27.590 |     RL | STANCE |  -10.00 |   -9.96 |    1.38 |  -10.00 |   STANCE |   STANCE
 27.600 |     RL | STANCE |  -10.00 |   -9.96 |    1.25 |  -10.00 |   STANCE |   STANCE
 27.610 |     RL | STANCE |  -10.00 |   -9.97 |    1.12 |  -10.00 |   STANCE |   STANCE
 27.620 |     RL | STANCE |  -10.00 |   -9.97 |    1.00 |  -10.00 |   STANCE |   STANCE
 27.630 |     RL | STANCE |  -10.00 |   -9.97 |    0.88 |  -10.00 |   STANCE |   STANCE
 27.640 |     RL | STANCE |  -10.00 |   -9.97 |    0.75 |  -10.00 |   STANCE |   STANCE
 27.650 |     RL | STANCE |  -10.00 |   -9.97 |    0.62 |  -10.00 |   STANCE |   STANCE
 27.660 |     RL | STANCE |  -10.00 |   -9.97 |    0.50 |  -10.00 |   STANCE |   STANCE
 27.670 |     RL | STANCE |  -10.00 |   -9.97 |    0.38 |  -10.00 |   STANCE |   STANCE
 27.680 |     RL | STANCE |  -10.00 |   -9.97 |    0.25 |  -10.00 |   STANCE |   STANCE
 27.690 |     RL | STANCE |  -10.00 |   -9.97 |    0.12 |  -10.00 |   STANCE |   STANCE
 27.700 |     RL | STANCE |  -10.00 |   -9.97 |    0.00 |  -10.00 |   STANCE |   STANCE
 27.710 |     RL | STANCE |  -10.00 |   -9.97 |   -0.12 |  -10.00 |   STANCE |   STANCE
