TASK 3 - PHASE 3: FULL SYSTEM LOAD DISTRIBUTION LOG
Load per leg dynamically computed during crawl gait
===============================================================================================

   Time | Active |  Phase |  FL_load |  FR_load |  RL_load |  RR_load | MaxLeg |    Total
  2.820 |     FL | STANCE |   28.088 |   28.088 |   28.120 |   28.088 |     RL |  112.384
  2.830 |     FL | STANCE |   28.088 |   28.088 |   28.120 |   28.088 |     RL |  112.384
  2.840 |     FL | STANCE |   28.088 |   28.088 |   28.120 |   28.088 |     RL |  112.384
  2.850 |     FL | STANCE |   28.088 |   28.088 |   28.120 |   28.088 |     RL |  112.384
  2.860 |     FL | STANCE |   28.088 |   28.088 |   28.120 |   28.088 |     RL |  112.384
  2.870 |     FL | STANCE |   28.088 |   28.088 |   28.120 |   28.088 |     RL |  112.384
  2.880 |     FL | STANCE |   28.088 |   28.088 |   28.120 |   28.088 |     RL |  112.384
  2.890 |     FL | STANCE |   28.088 |   28.088 |   28.120 |   28.088 |     RL |  112.384
  2.900 |     FL | STANCE |   28.088 |   28.088 |   28.120 |   28.088 |     RL |  112.384
  2.910 |     FL | STANCE |   28.088 |   28.088 |   28.120 |   28.088 |     RL |  112.384
  2.920 |     FL | STANCE |   28.088 |   28.088 |   28.120 |   28.088 |     RL |  112.384
  2.930 |     FL | STANCE |   28.088 |   28.088 |   28.120 |   28.088 |     RL |  112.384
  2.940 |     FL | STANCE |   28.088 |   28.088 |   28.120 |   28.088 |     RL |  112.384
  2.950 |     FL | STANCE |   28.088 |   28.088 |   28.120 |   28.088 |     RL |  112.384
  2.960 |     FL | STANCE |   28.088 |   28.088 |   28.120 |   28.088 |     RL |  112.384
  2.970 |     FL | STANCE |   28.088 |   28.088 |   28.120 |   28.088 |     RL |  112.384
  2.980 |     FL | STANCE |   28.088 |   28.088 |   28.120 |   28.088 |     RL |  112.384
  2.990 |     FL | STANCE |   28.088 |   28.088 |   28.120 |   28.088 |     RL |  112.384
  3.000 |     FL | STANCE |   28.088 |   28.088 |   28.120 |   28.088 |     RL |  112.384
  3.010 |     FL | STANCE |   28.088 |   28.088 |   28.120 |   28.088 |     RL |  112.384
  3.020 |     FL | STANCE |   28.088 |   28.088 |   28.120 |   28.088 |     RL |  112.384
  3.030 |     FL | STANCE |   28.088 |   28.088 |   28.120 |   28.088 |     RL |  112.384
  3.040 |     FL | STANCE |   28.088 |   28.088 |   28.120 |   28.088 |     RL |  112.384
  3.050 |     FL | STANCE |   28.088 |   28.088 |   28.120 |   28.088 |     RL |  112.384
  3.060 |     FL | STANCE |   28.088 |   28.088 |   28.120 |   28.088 |     RL |  112.384
  3.070 |     FL | STANCE |   28.088 |   28.088 |   28.120 |   28.088 |     RL |  112.384
  3.080 |     FL | STANCE |   28.088 |   28.088 |   28.120 |   28.088 |     RL |  112.384
  3.090 |     FL | STANCE |   28.088 |   28.088 |   28.120 |   28.088 |     RL |  112.384
  3.100 |     FL | STANCE |   28.088 |   28.088 |   28.120 |   28.088 |     RL |  112.384
  3.110 |     FL | STANCE |   28.088 |   28.088 |   28.120 |   28.088 |     RL |  112.384
  3.120 |     FL | STANCE |   28.088 |   28.088 |   28.120 |   28.088 |     RL |  112.384
  3.130 |     FL | STANCE |   28.088 |   28.088 |   28.120 |   28.088 |     RL |  112.384
  3.140 |     FL | STANCE |   28.088 |   28.088 |   28.120 |   28.088 |     RL |  112.384
  3.150 |     FL | STANCE |   28.088 |   28.088 |   28.120 |   28.088 |     RL |  112.384
  3.160 |     FL | STANCE |   28.088 |   28.088 |   28.120 |   28.088 |     RL |  112.384
  3.170 |     FL | STANCE |   28.088 |   28.088 |   28.120 |   28.088 |     RL |  112.384
  3.180 |     FL | STANCE |   28.088 |   28.088 |   28.120 |   28.088 |     RL |  112.384
  3.190 |     FL | STANCE |   28.088 |   28.088 |   28.120 |   28.088 |     RL |  112.384
  3.200 |     FL | STANCE |   28.088 |   28.088 |   28.120 |   28.088 |     RL |  112.384
  3.210 |     FL | STANCE |   28.088 |   28.088 |   28.120 |   28.088 |     RL |  112.384
  3.220 |     FL | STANCE |   28.088 |   28.088 |   28.120 |   28.088 |     RL |  112.384
  3.230 |     FL | STANCE |   28.088 |   28.088 |   28.120 |   28.088 |     RL |  112.384
  3.240 |     FL | STANCE |   28.088 |   28.088 |   28.120 |   28.088 |     RL |  112.384
  3.250 |     FL | STANCE |   28.088 |   28.088 |   28.120 |   28.088 |     RL |  112.384
  3.260 |     FL | STANCE |   28.088 |   28.088 |   28.120 |   28.088 |     RL |  112.384
  3.270 |     FL | STANCE |   28.088 |   28.088 |   28.120 |   28.088 |     RL |  112.384
  3.280 |     FL | STANCE |   28.088 |   28.088 |   28.120 |   28.088 |     RL |  112.384
  3.290 |     FL | STANCE |   28.088 |   28.088 |   28.120 |   28.088 |     RL |  112.384
  3.300 |     FL | STANCE |   28.088 |   28.088 |   28.120 |   28.088 |     RL |  112.384
  3.310 |     FL | STANCE |   28.088 |   28.088 |   28.120 |   28.088 |     RL |  112.384
  3.320 |     FL | STANCE |   28.088 |   28.088 |   28.120 |   28.088 |     RL |  112.384
  3.330 |     FL | STANCE |   28.088 |   28.088 |   28.120 |   28.088 |     RL |  112.384
  3.340 |     FL | STANCE |   28.088 |   28.088 |   28.120 |   28.088 |     RL |  112.384
  3.350 |     FL | STANCE |   28.088 |   28.088 |   28.120 |   28.088 |     RL |  112.384
  3.360 |     FL | STANCE |   28.088 |   28.088 |   28.120 |   28.088 |     RL |  112.384
  3.370 |     FL | STANCE |   28.088 |   28.088 |   28.120 |   28.088 |     RL |  112.384
  3.380 |     FL | STANCE |   28.088 |   28.088 |   28.120 |   28.088 |     RL |  112.384
  3.390 |     FL | STANCE |   28.088 |   28.088 |   28.120 |   28.088 |     RL |  112.384
  3.400 |     FL | STANCE |   28.088 |   28.088 |   28.120 |   28.088 |     RL |  112.384
  3.410 |     FL | STANCE |   28.088 |   28.088 |   28.120 |   28.088 |     RL |  112.384
  3.420 |     FL | STANCE |   28.088 |   28.088 |   28.120 |   28.088 |     RL |  112.384
  3.430 |     FL | STANCE |   28.088 |   28.088 |   28.120 |   28.088 |     RL |  112.384
  3.440 |     FL | STANCE |   28.088 |   28.088 |   28.120 |   28.088 |     RL |  112.384
  3.450 |     FL | STANCE |   28.088 |   28.088 |   28.120 |   28.088 |     RL |  112.384
  3.460 |     FL | STANCE |   28.088 |   28.088 |   28.120 |   28.088 |     RL |  112.384
  3.470 |     FL | STANCE |   28.088 |   28.088 |   28.120 |   28.088 |     RL |  112.384
  3.480 |     FL | STANCE |   28.088 |   28.088 |   28.120 |   28.088 |     RL |  112.384
  3.490 |     FL | STANCE |   28.088 |   28.088 |   28.120 |   28.088 |     RL |  112.384
  3.500 |     FL |  SWING |   11.738 |   28.088 |   28.120 |   28.088 |     RL |   96.034
  3.510 |     RR |  SWING |   28.088 |   28.088 |   28.120 |   11.738 |     RL |   96.034
  3.520 |     RR |  SWING |   28.088 |   28.088 |   28.120 |   11.738 |     RL |   96.034
  3.530 |     RR |  SWING |   28.088 |   28.088 |   28.120 |   11.738 |     RL |   96.034
  3.540 |     RR |  SWING |   28.088 |   28.088 |   28.120 |   11.738 |     RL |   96.034
  3.550 |     RR |  SWING |   28.088 |   28.088 |   28.120 |   11.738 |     RL |   96.034
  3.560 |     RR |  SWING |   28.088 |   28.088 |   28.120 |   11.738 |     RL |   96.034
  3.570 |     RR |  SWING |   28.088 |   28.088 |   28.120 |   11.738 |     RL |   96.034
  3.580 |     RR |  SWING |   28.088 |   28.088 |   28.120 |   11.738 |     RL |   96.034
  3.590 |     RR |  SWING |   28.088 |   28.088 |   28.120 |   11.738 |     RL |   96.034
  3.600 |     RR |  SWING |   28.088 |   28.088 |   28.120 |   11.738 |     RL |   96.034
  3.610 |     RR |  SWING |   28.088 |   28.088 |   28.120 |   11.738 |     RL |   96.034
  3.620 |     RR |  SWING |   28.088 |   28.088 |   28.120 |   11.738 |     RL |   96.034
  3.630 |     RR |  SWING |   28.088 |   28.088 |   28.120 |   11.738 |     RL |   96.034
  3.640 |     RR |  SWING |   28.088 |   28.088 |   28.120 |   11.738 |     RL |   96.034
  3.650 |     RR |  SWING |   28.088 |   28.088 |   28.120 |   11.738 |     RL |   96.034
  3.660 |     RR |  SWING |   28.088 |   28.088 |   28.120 |   11.738 |     RL |   96.034
  3.670 |     RR |  SWING |   28.088 |   28.088 |   28.120 |   11.738 |     RL |   96.034
  3.680 |     RR |  SWING |   28.088 |   28.088 |   28.120 |   11.738 |     RL |   96.034
  3.690 |     RR |  SWING |   28.088 |   28.088 |   28.120 |   11.738 |     RL |   96.034
  3.700 |     RR |  SWING |   28.088 |   28.088 |   28.120 |   11.738 |     RL |   96.034
  3.710 |     RR |  SWING |   28.088 |   28.088 |   28.120 |   11.738 |     RL |   96.034
  3.720 |     RR |  SWING |   28.088 |   28.088 |   28.120 |   11.738 |     RL |   96.034
  3.730 |     RR |  SWING |   28.088 |   28.088 |   28.120 |   11.738 |     RL |   96.034
  3.740 |     RR |  SWING |   28.088 |   28.088 |   28.120 |   11.738 |     RL |   96.034
  3.750 |     RR |  SWING |   28.088 |   28.088 |   28.120 |   11.738 |     RL |   96.034
  3.760 |     RR |  SWING |   28.088 |   28.088 |   28.120 |   11.738 |     RL |   96.034
  3.770 |     RR |  SWING |   28.088 |   28.088 |   28.120 |   11.738 |     RL |   96.034
  3.780 |     RR |  SWING |   28.088 |   28.088 |   28.120 |   11.738 |     RL |   96.034
  3.790 |     RR |  SWING |   28.088 |   28.088 |   28.120 |   11.738 |     RL |   96.034
  3.800 |     RR |  SWING |   28.088 |   28.088 |   28.120 |   11.738 |     RL |   96.034
  3.810 |     RR |  SWING |   28.088 |   28.088 |   28.120 |   11.738 |     RL |   96.034
  3.820 |     RR |  SWING |   28.088 |   28.088 |   28.120 |   11.738 |     RL |   96.034
  3.830 |     RR |  SWING |   28.088 |   28.088 |   28.120 |   11.738 |     RL |   96.034
  3.840 |     RR |  SWING |   28.088 |   28.088 |   28.120 |   11.738 |     RL |   96.034
  3.850 |     RR |  SWING |   28.088 |   28.088 |   28.120 |   11.738 |     RL |   96.034
  3.860 |     RR |  SWING |   28.088 |   28.088 |   28.120 |   11.738 |     RL |   96.034
  3.870 |     RR |  SWING |   28.088 |   28.088 |   28.120 |   11.738 |     RL |   96.034
  3.880 |     RR |  SWING |   28.088 |   28.088 |   28.120 |   11.738 |     RL |   96.034
  3.890 |     RR |  SWING |   28.088 |   28.088 |   28.120 |   11.738 |     RL |   96.034
  3.900 |     RR |  SWING |   28.088 |   28.088 |   28.120 |   11.738 |     RL |   96.034
  3.910 |     RR |  SWING |   28.088 |   28.088 |   28.120 |   11.738 |     RL |   96.034
  3.920 |     RR |  SWING |   28.088 |   28.088 |   28.120 |   11.738 |     RL |   96.034
  3.930 |     RR |  SWING |   28.088 |   28.088 |   28.120 |   11.738 |     RL |   96.034
  3.940 |     RR |  SWING |   28.088 |   28.088 |   28.120 |   11.738 |     RL |   96.034
  3.950 |     RR |  SWING |   28.088 |   28.088 |   28.120 |   11.738 |     RL |   96.034
  3.960 |     RR |  SWING |   28.088 |   28.088 |   28.120 |   11.738 |     RL |   96.034
  3.970 |     RR |  SWING |   28.088 |   28.088 |   28.120 |   11.738 |     RL |   96.034
  3.980 |     RR |  SWING |   28.088 |   28.088 |   28.120 |   11.738 |     RL |   96.034
  3.990 |     RR |  SWING |   28.088 |   28.088 |   28.120 |   11.738 |     RL |   96.034
  4.000 |     RR |  SWING |   28.088 |   28.088 |   28.120 |   11.738 |     RL |   96.034
  4.010 |     RR |  SWING |   28.088 |   28.088 |   28.120 |   11.738 |     RL |   96.034
  4.020 |     RR |  SWING |   28.088 |   28.088 |   28.120 |   11.738 |     RL |   96.034
  4.030 |     RR |  SWING |   28.088 |   28.088 |   28.120 |   11.738 |     RL |   96.034
  4.040 |     RR |  SWING |   28.088 |   28.088 |   28.120 |   11.738 |     RL |   96.034
  4.050 |     RR |  SWING |   28.088 |   28.088 |   28.120 |   11.738 |     RL |   96.034
  4.060 |     RR |  SWING |   28.088 |   28.088 |   28.120 |   11.738 |     RL |   96.034
  4.070 |     RR |  SWING |   28.088 |   28.088 |   28.120 |   11.738 |     RL |   96.034
  4.080 |     RR |  SWING |   28.088 |   28.088 |   28.120 |   11.738 |     RL |   96.034
  4.090 |     RR |  SWING |   28.088 |   28.088 |   28.120 |   11.738 |     RL |   96.034
  4.100 |     RR |  SWING |   28.088 |   28.088 |   28.120 |   11.738 |     RL |   96.034
  4.110 |     RR |  SWING |   28.088 |   28.088 |   28.120 |   11.738 |     RL |   96.034
  4.120 |     RR |  SWING |   28.088 |   28.088 |   28.120 |   11.738 |     RL |   96.034
  4.130 |     RR |  SWING |   28.088 |   28.088 |   28.120 |   11.738 |     RL |   96.034
  4.140 |     RR |  SWING |   28.088 |   28.088 |   28.120 |   11.738 |     RL |   96.034
  4.150 |     RR |  SWING |   28.088 |   28.088 |   28.120 |   11.738 |     RL |   96.034
  4.160 |     RR |  SWING |   28.088 |   28.088 |   28.120 |   11.738 |     RL |   96.034
  4.170 |     RR |  SWING |   28.088 |   28.088 |   28.120 |   11.738 |     RL |   96.034
  4.180 |     RR |  SWING |   28.088 |   28.088 |   28.120 |   11.738 |     RL |   96.034
  4.190 |     RR |  SWING |   28.088 |   28.088 |   28.120 |   11.738 |     RL |   96.034
  4.200 |     RR |  SWING |   28.088 |   28.088 |   28.120 |   11.738 |     RL |   96.034
  4.210 |     RR |  SWING |   28.088 |   28.088 |   28.120 |   11.738 |     RL |   96.034
  4.220 |     RR |  SWING |   28.088 |   28.088 |   28.120 |   11.738 |     RL |   96.034
  4.230 |     RR |  SWING |   28.088 |   28.088 |   28.120 |   11.738 |     RL |   96.034
  4.240 |     RR |  SWING |   28.088 |   28.088 |   28.120 |   11.738 |     RL |   96.034
  4.250 |     RR |  SWING |   28.088 |   28.088 |   28.120 |   11.738 |     RL |   96.034
  4.260 |     RR |  SWING |   28.088 |   28.088 |   28.120 |   11.738 |     RL |   96.034
  4.270 |     RR |  SWING |   28.088 |   28.088 |   28.120 |   11.738 |     RL |   96.034
  4.280 |     RR |  SWING |   28.088 |   28.088 |   28.120 |   11.738 |     RL |   96.034
  4.290 |     RR |  SWING |   28.088 |   28.088 |   28.120 |   11.738 |     RL |   96.034
  4.300 |     RR |  SWING |   28.088 |   28.088 |   28.120 |   11.738 |     RL |   96.034
  4.310 |     RR |  SWING |   28.088 |   28.088 |   28.120 |   11.738 |     RL |   96.034
  4.320 |     RR |  SWING |   28.088 |   28.088 |   28.120 |   11.738 |     RL |   96.034
  4.330 |     RR |  SWING |   28.088 |   28.088 |   28.120 |   11.738 |     RL |   96.034
  4.340 |     RR |  SWING |   28.088 |   28.088 |   28.120 |   11.738 |     RL |   96.034
  4.350 |     RR |  SWING |   28.088 |   28.088 |   28.120 |   11.738 |     RL |   96.034
  4.360 |     RR |  SWING |   28.088 |   28.088 |   28.120 |   11.738 |     RL |   96.034
  4.370 |     RR |  SWING |   28.088 |   28.088 |   28.120 |   11.738 |     RL |   96.034
  4.380 |     RR |  SWING |   28.088 |   28.088 |   28.120 |   11.738 |     RL |   96.034
  4.390 |     RR |  SWING |   28.088 |   28.088 |   28.120 |   11.738 |     RL |   96.034
  4.400 |     RR |  SWING |   28.088 |   28.088 |   28.120 |   11.738 |     RL |   96.034
  4.410 |     RR |  SWING |   28.088 |   28.088 |   28.120 |   11.738 |     RL |   96.034
  4.420 |     RR |  SWING |   28.088 |   28.088 |   28.120 |   11.738 |     RL |   96.034
  4.430 |     RR |  SWING |   28.088 |   28.088 |   28.120 |   11.738 |     RL |   96.034
  4.440 |     RR |  SWING |   28.088 |   28.088 |   28.120 |   11.738 |     RL |   96.034
  4.450 |     RR |  SWING |   28.088 |   28.088 |   28.120 |   11.738 |     RL |   96.034
  4.460 |     RR |  SWING |   28.088 |   28.088 |   28.120 |   11.738 |     RL |   96.034
  4.470 |     RR |  SWING |   28.088 |   28.088 |   28.120 |   11.738 |     RL |   96.034
  4.480 |     RR |  SWING |   28.088 |   28.088 |   28.120 |   11.738 |     RL |   96.034
  4.490 |     RR |  SWING |   28.088 |   28.088 |   28.120 |   11.738 |     RL |   96.034
  4.500 |     RR |  SWING |   28.088 |   28.088 |   28.120 |   11.738 |     RL |   96.034
  4.510 |     RR |  SWING |   28.088 |   28.088 |   28.120 |   11.738 |     RL |   96.034
  4.520 |     RR |  SWING |   28.088 |   28.088 |   28.120 |   11.738 |     RL |   96.034
  4.530 |     RR |  SWING |   28.088 |   28.088 |   28.120 |   11.738 |     RL |   96.034
  4.540 |     RR |  SWING |   28.088 |   28.088 |   28.120 |   11.738 |     RL |   96.034
  4.550 |     RR |  SWING |   28.088 |   28.088 |   28.120 |   11.738 |     RL |   96.034
  4.560 |     RR |  SWING |   28.088 |   28.088 |   28.120 |   11.738 |     RL |   96.034
  4.570 |     RR |  SWING |   28.088 |   28.088 |   28.120 |   11.738 |     RL |   96.034
  4.580 |     RR |  SWING |   28.088 |   28.088 |   28.120 |   11.738 |     RL |   96.034
  4.590 |     RR |  SWING |   28.088 |   28.088 |   28.120 |   11.738 |     RL |   96.034
  4.600 |     RR |  SWING |   28.088 |   28.088 |   28.120 |   11.738 |     RL |   96.034
  4.610 |     RR |  SWING |   28.088 |   28.088 |   28.120 |   11.738 |     RL |   96.034
  4.620 |     RR |  SWING |   28.088 |   28.088 |   28.120 |   11.738 |     RL |   96.034
  4.630 |     RR |  SWING |   28.088 |   28.088 |   28.120 |   11.738 |     RL |   96.034
  4.640 |     RR |  SWING |   28.088 |   28.088 |   28.120 |   11.738 |     RL |   96.034
  4.650 |     RR |  SWING |   28.088 |   28.088 |   28.120 |   11.738 |     RL |   96.034
  4.660 |     RR |  SWING |   28.088 |   28.088 |   28.120 |   11.738 |     RL |   96.034
  4.670 |     RR |  SWING |   28.088 |   28.088 |   28.120 |   11.738 |     RL |   96.034
  4.680 |     RR |  SWING |   28.088 |   28.088 |   28.120 |   11.738 |     RL |   96.034
  4.690 |     RR |  SWING |   28.088 |   28.088 |   28.120 |   11.738 |     RL |   96.034
  4.700 |     RR |  SWING |   28.088 |   28.088 |   28.120 |   11.738 |     RL |   96.034
  4.710 |     RR |  SWING |   28.088 |   28.088 |   28.120 |   11.738 |     RL |   96.034
  4.720 |     RR |  SWING |   28.088 |   28.088 |   28.120 |   11.738 |     RL |   96.034
  4.730 |     RR |  SWING |   28.088 |   28.088 |   28.120 |   11.738 |     RL |   96.034
  4.740 |     RR |  SWING |   28.088 |   28.088 |   28.120 |   11.738 |     RL |   96.034
  4.750 |     RR |  SWING |   28.088 |   28.088 |   28.120 |   11.738 |     RL |   96.034
  4.760 |     RR |  SWING |   28.088 |   28.088 |   28.120 |   11.738 |     RL |   96.034
  4.770 |     RR |  SWING |   28.088 |   28.088 |   28.120 |   11.738 |     RL |   96.034
  4.780 |     RR |  SWING |   28.088 |   28.088 |   28.120 |   11.738 |     RL |   96.034
  4.790 |     RR |  SWING |   28.088 |   28.088 |   28.120 |   11.738 |     RL |   96.034
  4.800 |     RR |  SWING |   28.088 |   28.088 |   28.120 |   11.738 |     RL |   96.034
  4.810 |     RR |  SWING |   28.088 |   28.088 |   28.120 |   11.738 |     RL |   96.034
  4.820 |     RR |  SWING |   28.088 |   28.088 |   28.120 |   11.738 |     RL |   96.034
  4.830 |     RR |  SWING |   28.088 |   28.088 |   28.120 |   11.738 |     RL |   96.034
  4.840 |     RR |  SWING |   28.088 |   28.088 |   28.120 |   11.738 |     RL |   96.034
  4.850 |     RR |  SWING |   28.088 |   28.088 |   28.120 |   11.738 |     RL |   96.034
  4.860 |     RR |  SWING |   28.088 |   28.088 |   28.120 |   11.738 |     RL |   96.034
  4.870 |     RR |  SWING |   28.088 |   28.088 |   28.120 |   11.738 |     RL |   96.034
  4.880 |     RR |  SWING |   28.088 |   28.088 |   28.120 |   11.738 |     RL |   96.034
  4.890 |     RR |  SWING |   28.088 |   28.088 |   28.120 |   11.738 |     RL |   96.034
  4.900 |     RR |  SWING |   28.088 |   28.088 |   28.120 |   11.738 |     RL |   96.034
  4.910 |     RR |  SWING |   28.088 |   28.088 |   28.120 |   11.738 |     RL |   96.034
  4.920 |     RR |  SWING |   28.088 |   28.088 |   28.120 |   11.738 |     RL |   96.034
  4.930 |     RR |  SWING |   28.088 |   28.088 |   28.120 |   11.738 |     RL |   96.034
