TASK 2 - PHASE 6: FAILURE PROPAGATION LOG
System-level failure simulation across hip + knee
=====================================================================================

SCENARIO: Healthy
   Time |     Hip |    Knee |   FootX |   FootY |   Temp |         HipFail |     KneeFail
  7.430 |   69.94 |   50.00 | -0.0282 |  0.8163 |  84.4C |    OVERHEAT_84C |           OK
  7.440 |   69.94 |   50.00 | -0.0282 |  0.8163 |  84.5C |    OVERHEAT_85C |           OK
  7.450 |   69.95 |   50.00 | -0.0282 |  0.8163 |  84.6C |    OVERHEAT_85C |           OK
  7.460 |   69.95 |   50.00 | -0.0282 |  0.8163 |  84.7C |    OVERHEAT_85C |           OK
  7.470 |   69.95 |   50.00 | -0.0282 |  0.8163 |  84.8C |    OVERHEAT_85C |           OK
  7.480 |   69.95 |   50.00 | -0.0283 |  0.8163 |  84.8C |    OVERHEAT_85C |           OK
  7.490 |   69.95 |   50.00 | -0.0283 |  0.8163 |  84.9C |    OVERHEAT_85C |           OK
  7.500 |   69.95 |   50.00 | -0.0283 |  0.8163 |  84.9C |    OVERHEAT_85C |           OK
  7.510 |   69.95 |   50.00 | -0.0283 |  0.8163 |  84.9C |    OVERHEAT_85C |           OK
  7.520 |   69.95 |   50.00 | -0.0283 |  0.8163 |  84.9C |    OVERHEAT_85C |           OK
  7.530 |   69.95 |   50.00 | -0.0283 |  0.8163 |  84.8C |    OVERHEAT_85C |           OK
  7.540 |   69.95 |   50.00 | -0.0283 |  0.8163 |  84.8C |    OVERHEAT_85C |           OK
  7.550 |   69.96 |   50.00 | -0.0284 |  0.8163 |  84.8C |    OVERHEAT_85C |           OK
  7.560 |   69.96 |   50.00 | -0.0284 |  0.8163 |  84.8C |    OVERHEAT_85C |           OK
  7.570 |   69.96 |   50.00 | -0.0284 |  0.8163 |  84.8C |    OVERHEAT_85C |           OK
  7.580 |   69.96 |   50.00 | -0.0284 |  0.8163 |  84.7C |    OVERHEAT_85C |           OK
  7.590 |   69.96 |   50.00 | -0.0284 |  0.8163 |  84.7C |    OVERHEAT_85C |           OK
  7.600 |   69.96 |   50.00 | -0.0284 |  0.8163 |  84.7C |    OVERHEAT_85C |           OK
  7.610 |   69.96 |   50.00 | -0.0284 |  0.8163 |  84.7C |    OVERHEAT_85C |           OK
  7.620 |   69.96 |   50.00 | -0.0284 |  0.8163 |  84.7C |    OVERHEAT_85C |           OK
  7.630 |   69.96 |   50.00 | -0.0285 |  0.8163 |  84.6C |    OVERHEAT_85C |           OK
  7.640 |   69.96 |   50.00 | -0.0285 |  0.8163 |  84.6C |    OVERHEAT_85C |           OK
  7.650 |   69.96 |   50.00 | -0.0285 |  0.8163 |  84.6C |    OVERHEAT_85C |           OK
  7.660 |   69.96 |   50.00 | -0.0285 |  0.8163 |  84.6C |    OVERHEAT_85C |           OK
  7.670 |   69.97 |   50.00 | -0.0285 |  0.8163 |  84.6C |    OVERHEAT_85C |           OK
  7.680 |   69.97 |   50.00 | -0.0285 |  0.8163 |  84.5C |    OVERHEAT_85C |           OK
  7.690 |   69.97 |   50.00 | -0.0285 |  0.8163 |  84.5C |    OVERHEAT_85C |           OK
  7.700 |   69.97 |   50.00 | -0.0285 |  0.8163 |  84.5C |    OVERHEAT_84C |           OK
  7.710 |   69.97 |   50.00 | -0.0285 |  0.8163 |  84.5C |    OVERHEAT_84C |           OK
  7.720 |   69.97 |   50.00 | -0.0285 |  0.8163 |  84.5C |    OVERHEAT_84C |           OK
  7.730 |   69.97 |   50.00 | -0.0286 |  0.8163 |  84.4C |    OVERHEAT_84C |           OK
  7.740 |   69.97 |   50.00 | -0.0286 |  0.8163 |  84.4C |    OVERHEAT_84C |           OK
  7.750 |   69.97 |   50.00 | -0.0286 |  0.8163 |  84.4C |    OVERHEAT_84C |           OK
  7.760 |   69.97 |   50.00 | -0.0286 |  0.8163 |  84.4C |    OVERHEAT_84C |           OK
  7.770 |   69.97 |   50.00 | -0.0286 |  0.8163 |  84.4C |    OVERHEAT_84C |           OK
  7.780 |   69.97 |   50.00 | -0.0286 |  0.8163 |  84.3C |    OVERHEAT_84C |           OK
  7.790 |   69.97 |   50.00 | -0.0286 |  0.8163 |  84.3C |    OVERHEAT_84C |           OK
  7.800 |   69.97 |   50.00 | -0.0286 |  0.8163 |  84.3C |    OVERHEAT_84C |           OK
  7.810 |   69.97 |   50.00 | -0.0286 |  0.8163 |  84.3C |    OVERHEAT_84C |           OK
  7.820 |   69.97 |   50.00 | -0.0286 |  0.8163 |  84.3C |    OVERHEAT_84C |           OK
  7.830 |   69.97 |   50.00 | -0.0286 |  0.8163 |  84.2C |    OVERHEAT_84C |           OK
  7.840 |   69.98 |   50.00 | -0.0286 |  0.8163 |  84.2C |    OVERHEAT_84C |           OK
  7.850 |   69.98 |   50.00 | -0.0286 |  0.8163 |  84.2C |    OVERHEAT_84C |           OK
  7.860 |   69.98 |   50.00 | -0.0287 |  0.8163 |  84.2C |    OVERHEAT_84C |           OK
  7.870 |   69.98 |   50.00 | -0.0287 |  0.8163 |  84.2C |    OVERHEAT_84C |           OK
  7.880 |   69.98 |   50.00 | -0.0287 |  0.8163 |  84.1C |    OVERHEAT_84C |           OK
  7.890 |   69.98 |   50.00 | -0.0287 |  0.8163 |  84.1C |    OVERHEAT_84C |           OK
  7.900 |   69.98 |   50.00 | -0.0287 |  0.8163 |  84.1C |    OVERHEAT_84C |           OK
  7.910 |   69.98 |   50.00 | -0.0287 |  0.8163 |  84.1C |    OVERHEAT_84C |           OK
  7.920 |   69.98 |   50.00 | -0.0287 |  0.8163 |  84.1C |    OVERHEAT_84C |           OK
  7.930 |   69.98 |   50.00 | -0.0287 |  0.8163 |  84.0C |    OVERHEAT_84C |           OK
  7.940 |   69.98 |   50.00 | -0.0287 |  0.8163 |  84.0C |    OVERHEAT_84C |           OK
  7.950 |   69.98 |   50.00 | -0.0287 |  0.8163 |  84.0C |    OVERHEAT_84C |           OK
  7.960 |   69.98 |   50.00 | -0.0287 |  0.8163 |  84.0C |    OVERHEAT_84C |           OK
  7.970 |   69.98 |   50.00 | -0.0287 |  0.8163 |  84.0C |    OVERHEAT_84C |           OK
  7.980 |   69.98 |   50.00 | -0.0287 |  0.8163 |  83.9C |    OVERHEAT_84C |           OK
  7.990 |   69.98 |   50.00 | -0.0287 |  0.8163 |  83.9C |    OVERHEAT_84C |           OK
  8.000 |   69.98 |   50.00 | -0.0287 |  0.8163 |  83.9C |    OVERHEAT_84C |           OK

SCENARIO: Noise Jitter
   Time |     Hip |    Knee |   FootX |   FootY |   Temp |         HipFail |     KneeFail
-------------------------------------------------------------------------------------
  0.010 |    0.96 |    0.00 |  0.8999 |  0.0151 |  25.0C |              OK |           OK
  0.020 |   -0.26 |    0.00 |  0.9000 | -0.0041 |  25.0C |              OK |           OK
  0.030 |    1.28 |    1.24 |  0.8995 |  0.0288 |  25.0C |              OK |           OK
  0.040 |    3.76 |    0.00 |  0.8981 |  0.0590 |  25.0C |              OK |           OK
  0.050 |    3.42 |    0.00 |  0.8984 |  0.0536 |  25.0C |              OK |           OK
  0.060 |    1.85 |    0.21 |  0.8995 |  0.0306 |  25.0C |              OK |           OK
  0.070 |   -0.86 |    0.00 |  0.8999 | -0.0136 |  25.0C |              OK |           OK
  0.080 |    0.16 |    0.45 |  0.9000 |  0.0057 |  25.0C |              OK |           OK
  0.090 |   -1.39 |    1.17 |  0.8998 | -0.0137 |  25.0C |              OK |           OK
  0.100 |    0.59 |    0.00 |  0.9000 |  0.0093 |  25.0C |              OK |           OK
  0.110 |    2.55 |    1.37 |  0.8986 |  0.0496 |  25.0C |              OK |           OK
  0.120 |    1.72 |    0.00 |  0.8996 |  0.0270 |  25.0C |              OK |           OK
  0.130 |    4.58 |    0.00 |  0.8971 |  0.0719 |  25.0C |              OK |           OK
  0.140 |    2.27 |    0.00 |  0.8993 |  0.0356 |  25.0C |              OK |           OK
  0.150 |    4.48 |    0.80 |  0.8968 |  0.0758 |  25.0C |              OK |           OK
  0.160 |    6.44 |    2.36 |  0.8921 |  0.1173 |  25.0C |              OK |           OK
  0.170 |    6.79 |    5.38 |  0.8875 |  0.1434 |  25.0C |              OK |           OK
  0.180 |    6.18 |    5.87 |  0.8883 |  0.1374 |  25.0C |              OK |           OK
  0.190 |    8.28 |    6.76 |  0.8811 |  0.1759 |  25.0C |              OK |           OK
  0.200 |   10.58 |    7.41 |  0.8720 |  0.2153 |  25.0C |              OK |           OK
  0.210 |   11.93 |    4.86 |  0.8721 |  0.2189 |  25.0C |              OK |           OK
  0.220 |   10.42 |    3.78 |  0.8795 |  0.1886 |  25.0C |              OK |           OK
  0.230 |    8.03 |    2.35 |  0.8886 |  0.1419 |  25.0C |              OK |           OK
  0.240 |    5.76 |    1.20 |  0.8945 |  0.0986 |  25.0C |              OK |           OK
  0.250 |    6.70 |    0.57 |  0.8934 |  0.1089 |  25.0C |              OK |           OK
  0.260 |    6.04 |    0.00 |  0.8950 |  0.0948 |  25.0C |              OK |           OK
  0.270 |    4.77 |    2.80 |  0.8948 |  0.0943 |  25.0C |              OK |           OK
  0.280 |    5.78 |    3.63 |  0.8921 |  0.1158 |  25.0C |              OK |           OK
  0.290 |    3.94 |    5.19 |  0.8938 |  0.0978 |  25.0C |              OK |           OK
  0.300 |    2.04 |    4.65 |  0.8970 |  0.0644 |  25.0C |              OK |           OK
  0.310 |    5.10 |    5.67 |  0.8910 |  0.1192 |  25.0C |              OK |           OK
  0.320 |    5.57 |    6.95 |  0.8881 |  0.1353 |  25.0C |              OK |           OK
  0.330 |    7.75 |    8.79 |  0.8789 |  0.1813 |  25.0C |              OK |           OK
  0.340 |    6.25 |    6.16 |  0.8877 |  0.1404 |  25.0C |              OK |           OK
  0.350 |    5.27 |    4.95 |  0.8915 |  0.1169 |  25.0C |              OK |           OK
  0.360 |    3.66 |    7.79 |  0.8910 |  0.1113 |  25.0C |              OK |           OK
  0.370 |    6.04 |    6.85 |  0.8871 |  0.1419 |  25.0C |              OK |           OK
  0.380 |    7.10 |    6.41 |  0.8851 |  0.1552 |  25.0C |              OK |           OK
  0.390 |    9.71 |    6.34 |  0.8772 |  0.1950 |  25.0C |              OK |           OK
  0.400 |    8.43 |    5.00 |  0.8837 |  0.1662 |  25.0C |              OK |           OK
  0.410 |    8.92 |    3.76 |  0.8842 |  0.1653 |  25.0C |              OK |           OK
  0.420 |    9.55 |    6.32 |  0.8778 |  0.1924 |  25.0C |              OK |           OK
  0.430 |    9.07 |    4.82 |  0.8820 |  0.1749 |  25.0C |              OK |           OK
  0.440 |   12.18 |    5.06 |  0.8708 |  0.2241 |  25.0C |              OK |           OK
  0.450 |    9.86 |    2.52 |  0.8833 |  0.1713 |  25.0C |              OK |           OK
  0.460 |    7.64 |    3.46 |  0.8881 |  0.1435 |  25.0C |              OK |           OK
  0.470 |    9.52 |    3.18 |  0.8833 |  0.1705 |  25.0C |              OK |           OK
  0.480 |    7.02 |    2.65 |  0.8906 |  0.1283 |  25.0C |              OK |           OK
  0.490 |   10.12 |    3.00 |  0.8818 |  0.1787 |  25.0C |              OK |           OK
  0.500 |   13.07 |    5.35 |  0.8665 |  0.2395 |  25.0C |              OK |           OK
  0.510 |   10.27 |    6.85 |  0.8743 |  0.2069 |  25.0C |              OK |           OK
  0.520 |   11.48 |    7.25 |  0.8688 |  0.2280 |  25.0C |              OK |           OK
  0.530 |   10.21 |    8.28 |  0.8714 |  0.2155 |  25.0C |              OK |           OK
  0.540 |    8.00 |    8.07 |  0.8795 |  0.1804 |  25.0C |              OK |           OK
  0.550 |    7.85 |   10.97 |  0.8739 |  0.1974 |  25.0C |              OK |           OK
  0.560 |   10.23 |    9.73 |  0.8680 |  0.2254 |  25.0C |              OK |           OK
  0.570 |   10.36 |    7.98 |  0.8715 |  0.2158 |  25.0C |              OK |           OK
  0.580 |   12.96 |   10.39 |  0.8545 |  0.2707 |  25.0C |              OK |           OK
  0.590 |   11.88 |   11.40 |  0.8567 |  0.2610 |  25.0C |              OK |           OK
  0.600 |   12.66 |    9.50 |  0.8583 |  0.2604 |  25.0C |              OK |           OK
  0.610 |   14.36 |    9.91 |  0.8490 |  0.2884 |  25.0C |              OK |           OK
  0.620 |   16.15 |   10.27 |  0.8385 |  0.3171 |  25.0C |              OK |           OK
  0.630 |   13.28 |    9.40 |  0.8557 |  0.2691 |  25.0C |              OK |           OK
  0.640 |   10.52 |   12.15 |  0.8607 |  0.2455 |  25.0C |              OK |           OK
  0.650 |   12.92 |   14.32 |  0.8430 |  0.2949 |  25.0C |              OK |           OK
  0.660 |   11.89 |   11.85 |  0.8554 |  0.2641 |  25.0C |              OK |           OK
  0.670 |   14.28 |   14.71 |  0.8344 |  0.3173 |  25.0C |              OK |           OK
  0.680 |   11.92 |   14.81 |  0.8465 |  0.2832 |  25.0C |              OK |           OK
  0.690 |    9.46 |   16.55 |  0.8527 |  0.2576 |  25.0C |              OK |           OK
  0.700 |   11.18 |   14.50 |  0.8510 |  0.2703 |  25.0C |              OK |           OK
  0.710 |   11.16 |   14.98 |  0.8496 |  0.2730 |  25.0C |              OK |           OK
  0.720 |    9.87 |   17.40 |  0.8481 |  0.2690 |  25.0C |              OK |           OK
  0.730 |    9.54 |   15.85 |  0.8545 |  0.2543 |  25.0C |              OK |           OK
  0.740 |    9.90 |   17.41 |  0.8480 |  0.2695 |  25.0C |              OK |           OK
  0.750 |    8.23 |   16.46 |  0.8583 |  0.2387 |  25.0C |              OK |           OK
  0.760 |   11.33 |   17.54 |  0.8406 |  0.2913 |  25.0C |              OK |           OK
  0.770 |   11.08 |   17.82 |  0.8409 |  0.2894 |  25.0C |              OK |           OK
  0.780 |    8.93 |   16.35 |  0.8556 |  0.2485 |  25.0C |              OK |           OK
  0.790 |    8.08 |   17.06 |  0.8571 |  0.2403 |  25.0C |              OK |           OK
  0.800 |    6.59 |   15.56 |  0.8672 |  0.2082 |  25.0C |              OK |           OK
  0.810 |    4.14 |   16.53 |  0.8729 |  0.1773 |  25.0C |              OK |           OK
  0.820 |    2.64 |   19.14 |  0.8709 |  0.1715 |  25.0C |              OK |           OK
  0.830 |    4.92 |   16.75 |  0.8699 |  0.1906 |  25.0C |              OK |           OK
  0.840 |    3.48 |   17.94 |  0.8715 |  0.1764 |  25.0C |              OK |           OK
  0.850 |    1.89 |   15.91 |  0.8806 |  0.1387 |  25.0C |              OK |           OK
  0.860 |    4.62 |   16.52 |  0.8714 |  0.1846 |  25.0C |              OK |           OK
  0.870 |    4.59 |   18.41 |  0.8666 |  0.1962 |  25.0C |              OK |           OK
  0.880 |    6.56 |   16.73 |  0.8641 |  0.2152 |  25.0C |              OK |           OK
  0.890 |    4.26 |   16.50 |  0.8727 |  0.1789 |  25.0C |              OK |           OK
  0.900 |    3.93 |   16.48 |  0.8737 |  0.1737 |  25.0C |              OK |           OK
  0.910 |    5.43 |   17.70 |  0.8656 |  0.2044 |  25.0C |              OK |           OK
  0.920 |    8.46 |   15.47 |  0.8602 |  0.2358 |  25.0C |              OK |           OK
  0.930 |    8.00 |   14.69 |  0.8642 |  0.2238 |  25.0C |              OK |           OK
  0.940 |   10.29 |   13.36 |  0.8584 |  0.2498 |  25.0C |              OK |           OK
  0.950 |    8.56 |   13.23 |  0.8659 |  0.2229 |  25.0C |              OK |           OK
  0.960 |    8.22 |   12.08 |  0.8700 |  0.2102 |  25.0C |              OK |           OK
  0.970 |    6.84 |   14.80 |  0.8682 |  0.2071 |  25.0C |              OK |           OK
  0.980 |    6.62 |   17.15 |  0.8627 |  0.2189 |  25.0C |              OK |           OK
  0.990 |    7.05 |   14.63 |  0.8679 |  0.2092 |  25.0C |              OK |           OK
  1.000 |   10.17 |   16.83 |  0.8485 |  0.2699 |  25.0C |              OK |           OK
  1.010 |   13.11 |   19.57 |  0.8237 |  0.3294 |  25.0C |              OK |           OK
  1.020 |   15.33 |   17.74 |  0.8174 |  0.3504 |  25.0C |              OK |           OK
  1.030 |   15.37 |   16.21 |  0.8229 |  0.3419 |  25.0C |              OK |           OK
  1.040 |   14.90 |   13.74 |  0.8343 |  0.3202 |  25.0C |              OK |           OK
  1.050 |   14.30 |   16.83 |  0.8269 |  0.3302 |  25.0C |              OK |           OK
  1.060 |   13.01 |   18.71 |  0.8274 |  0.3229 |  25.0C |              OK |           OK
  1.070 |   12.87 |   18.43 |  0.8292 |  0.3192 |  25.0C |              OK |           OK
  1.080 |   15.74 |   21.58 |  0.7994 |  0.3781 |  25.0C |              OK |           OK
  1.090 |   16.20 |   23.08 |  0.7898 |  0.3927 |  25.0C |              OK |           OK
  1.100 |   14.25 |   22.04 |  0.8070 |  0.3598 |  25.0C |              OK |           OK
  1.110 |   17.19 |   22.69 |  0.7846 |  0.4042 |  25.0C |              OK |           OK
  1.120 |   17.57 |   24.36 |  0.7743 |  0.4182 |  25.0C |              OK |           OK
  1.130 |   15.03 |   25.04 |  0.7890 |  0.3872 |  25.0C |              OK |           OK
  1.140 |   15.18 |   27.34 |  0.7774 |  0.4012 |  25.0C |              OK |           OK
  1.150 |   13.25 |   30.28 |  0.7767 |  0.3901 |  25.0C |              OK |           OK
  1.160 |   10.85 |   28.58 |  0.8000 |  0.3482 |  25.0C |              OK |           OK
  1.170 |   11.55 |   29.81 |  0.7901 |  0.3644 |  25.0C |              OK |           OK
  1.180 |   10.08 |   27.71 |  0.8084 |  0.3327 |  25.0C |              OK |           OK
  1.190 |   12.55 |   26.37 |  0.7993 |  0.3599 |  25.0C |              OK |           OK
  1.200 |   13.24 |   27.26 |  0.7908 |  0.3743 |  25.0C |              OK |           OK
  1.210 |   12.88 |   27.95 |  0.7901 |  0.3730 |  25.0C |              OK |           OK
  1.220 |   13.14 |   30.73 |  0.7752 |  0.3909 |  25.0C |              OK |           OK
  1.230 |   11.49 |   32.21 |  0.7791 |  0.3760 |  25.0C |              OK |           OK
  1.240 |   10.05 |   31.77 |  0.7904 |  0.3540 |  25.0C |              OK |           OK
  1.250 |   11.21 |   30.75 |  0.7880 |  0.3646 |  25.0C |              OK |           OK
  1.260 |   10.23 |   32.44 |  0.7862 |  0.3599 |  25.0C |              OK |           OK
  1.270 |    7.79 |   32.37 |  0.8011 |  0.3257 |  25.0C |              OK |           OK
  1.280 |   10.90 |   35.52 |  0.7667 |  0.3844 |  25.0C |              OK |           OK
  1.290 |    8.47 |   33.98 |  0.7897 |  0.3436 |  25.0C |              OK |           OK
  1.300 |    7.18 |   36.76 |  0.7841 |  0.3401 |  25.0C |              OK |           OK
  1.310 |    9.60 |   39.20 |  0.7565 |  0.3843 |  25.0C |              OK |           OK
  1.320 |    8.94 |   37.26 |  0.7708 |  0.3664 |  25.0C |              OK |           OK
  1.330 |   11.06 |   38.64 |  0.7494 |  0.4010 |  25.0C |              OK |           OK
  1.340 |   11.86 |   41.69 |  0.7270 |  0.4245 |  25.0C |              OK |           OK
  1.350 |   12.91 |   38.80 |  0.7352 |  0.4257 |  25.0C |              OK |           OK
  1.360 |   14.94 |   37.72 |  0.7257 |  0.4469 |  25.0C |              OK |           OK
  1.370 |   16.04 |   40.50 |  0.7010 |  0.4719 |  25.0C |              OK |           OK
  1.380 |   13.97 |   38.29 |  0.7300 |  0.4370 |  25.0C |              OK |           OK
  1.390 |   11.74 |   38.74 |  0.7441 |  0.4103 |  25.0C |              OK |           OK
  1.400 |   10.50 |   39.49 |  0.7488 |  0.3975 |  25.0C |              OK |           OK
  1.410 |   11.93 |   37.83 |  0.7476 |  0.4087 |  25.0C |              OK |           OK
  1.420 |   12.86 |   36.55 |  0.7477 |  0.4150 |  25.0C |              OK |           OK
  1.430 |   12.92 |   39.15 |  0.7332 |  0.4273 |  25.0C |              OK |           OK
  1.440 |   15.12 |   36.82 |  0.7293 |  0.4454 |  25.0C |              OK |           OK
  1.450 |   14.78 |   35.65 |  0.7382 |  0.4359 |  25.0C |              OK |           OK
  1.460 |   11.93 |   37.45 |  0.7496 |  0.4070 |  25.0C |              OK |           OK
  1.470 |   12.88 |   36.18 |  0.7496 |  0.4136 |  25.0C |              OK |           OK
  1.480 |   14.45 |   36.66 |  0.7353 |  0.4361 |  25.0C |              OK |           OK
  1.490 |   14.14 |   33.89 |  0.7523 |  0.4196 |  25.0C |              OK |           OK
  1.500 |   11.72 |   36.37 |  0.7568 |  0.3992 |  25.0C |              OK |           OK
  1.510 |   14.27 |   36.81 |  0.7359 |  0.4344 |  25.0C |              OK |           OK
  1.520 |   16.40 |   37.47 |  0.7155 |  0.4642 |  25.0C |              OK |           OK
  1.530 |   14.41 |   35.39 |  0.7424 |  0.4300 |  25.0C |              OK |           OK
  1.540 |   13.39 |   37.96 |  0.7362 |  0.4281 |  25.0C |              OK |           OK
  1.550 |   15.29 |   40.27 |  0.7085 |  0.4617 |  25.0C |              OK |           OK
  1.560 |   17.81 |   38.62 |  0.6972 |  0.4862 |  25.0C |              OK |           OK
  1.570 |   16.43 |   36.37 |  0.7214 |  0.4600 |  25.0C |              OK |           OK
  1.580 |   18.24 |   38.84 |  0.6923 |  0.4922 |  25.0C |              OK |           OK
  1.590 |   17.80 |   39.69 |  0.6911 |  0.4902 |  25.0C |              OK |           OK
  1.600 |   15.85 |   42.38 |  0.6916 |  0.4766 |  25.0C |              OK |           OK
  1.610 |   18.16 |   45.29 |  0.6539 |  0.5137 |  25.0C |              OK |           OK
  1.620 |   20.15 |   47.57 |  0.6210 |  0.5424 |  25.0C |              OK |           OK
  1.630 |   17.43 |   48.94 |  0.6374 |  0.5162 |  25.0C |              OK |           OK
  1.640 |   16.55 |   51.44 |  0.6292 |  0.5132 |  25.0C |              OK |           OK
  1.650 |   18.48 |   53.50 |  0.5979 |  0.5389 |  25.0C |              OK |           OK
  1.660 |   20.47 |   51.93 |  0.5894 |  0.5562 |  25.0C |              OK |           OK
  1.670 |   22.32 |   49.44 |  0.5877 |  0.5698 |  25.0C |              OK |           OK
  1.680 |   24.68 |   51.50 |  0.5499 |  0.5972 |  25.0C |              OK |           OK
  1.690 |   23.14 |   53.27 |  0.5538 |  0.5853 |  25.0C |              OK |           OK
  1.700 |   23.03 |   51.94 |  0.5639 |  0.5819 |  25.0C |              OK |           OK
  1.710 |   24.92 |   50.16 |  0.5564 |  0.5972 |  25.0C |              OK |           OK
  1.720 |   22.19 |   48.22 |  0.5971 |  0.5657 |  25.0C |              OK |           OK
  1.730 |   21.29 |   50.34 |  0.5920 |  0.5611 |  25.0C |              OK |           OK
  1.740 |   24.21 |   48.91 |  0.5722 |  0.5878 |  25.0C |              OK |           OK
  1.750 |   25.19 |   48.23 |  0.5666 |  0.5961 |  25.0C |              OK |           OK
  1.760 |   28.20 |   48.38 |  0.5335 |  0.6253 |  25.0C |              OK |           OK
  1.770 |   30.96 |   46.01 |  0.5190 |  0.6469 |  25.0C |              OK |           OK
  1.780 |   33.91 |   44.06 |  0.4984 |  0.6701 |  25.0C |              OK |           OK
  1.790 |   36.81 |   42.67 |  0.4734 |  0.6928 |  25.0C |              OK |           OK
  1.800 |   34.58 |   42.32 |  0.5023 |  0.6734 |  25.0C |              OK |           OK
  1.810 |   36.08 |   41.26 |  0.4918 |  0.6847 |  25.0C |              OK |           OK
  1.820 |   36.84 |   41.40 |  0.4817 |  0.6914 |  25.0C |              OK |           OK
  1.830 |   36.28 |   41.93 |  0.4848 |  0.6874 |  25.0C |              OK |           OK
  1.840 |   34.93 |   43.25 |  0.4919 |  0.6778 |  25.0C |              OK |           OK
  1.850 |   32.06 |   45.84 |  0.5076 |  0.6565 |  25.0C |              OK |           OK
  1.860 |   32.42 |   47.14 |  0.4946 |  0.6614 |  25.0C |              OK |           OK
  1.870 |   34.00 |   48.12 |  0.4694 |  0.6758 |  25.0C |              OK |           OK
  1.880 |   33.31 |   45.47 |  0.4957 |  0.6669 |  25.0C |              OK |           OK
  1.890 |   34.42 |   44.45 |  0.4897 |  0.6751 |  25.0C |              OK |           OK
  1.900 |   33.43 |   46.55 |  0.4870 |  0.6693 |  25.0C |              OK |           OK
  1.910 |   34.87 |   45.32 |  0.4784 |  0.6800 |  25.0C |              OK |           OK
  1.920 |   33.85 |   44.76 |  0.4942 |  0.6706 |  25.0C |              OK |           OK
  1.930 |   33.39 |   43.54 |  0.5079 |  0.6648 |  25.0C |              OK |           OK
  1.940 |   31.28 |   43.09 |  0.5351 |  0.6448 |  25.0C |              OK |           OK
  1.950 |   34.05 |   44.19 |  0.4958 |  0.6715 |  25.0C |              OK |           OK
  1.960 |   36.59 |   44.90 |  0.4607 |  0.6936 |  25.0C |              OK |           OK
  1.970 |   35.52 |   45.19 |  0.4715 |  0.6852 |  25.0C |              OK |           OK
  1.980 |   32.65 |   43.91 |  0.5140 |  0.6588 |  25.0C |              OK |           OK
  1.990 |   32.35 |   44.41 |  0.5140 |  0.6569 |  25.0C |              OK |           OK
  2.000 |   33.40 |   44.21 |  0.5032 |  0.6660 |  25.0C |              OK |           OK
  2.010 |   33.18 |   42.51 |  0.5173 |  0.6612 |  25.0C |              OK |           OK
  2.020 |   33.14 |   44.97 |  0.5010 |  0.6648 |  25.0C |              OK |           OK
  2.030 |   35.05 |   42.99 |  0.4923 |  0.6784 |  25.0C |              OK |           OK
  2.040 |   32.68 |   43.12 |  0.5190 |  0.6577 |  25.0C |              OK |           OK
  2.050 |   33.60 |   42.17 |  0.5148 |  0.6644 |  25.0C |              OK |           OK
  2.060 |   35.64 |   43.73 |  0.4801 |  0.6845 |  25.0C |              OK |           OK
  2.070 |   36.80 |   42.10 |  0.4773 |  0.6920 |  25.0C |              OK |           OK
  2.080 |   35.12 |   39.31 |  0.5164 |  0.6730 |  25.0C |              OK |           OK
  2.090 |   33.71 |   39.27 |  0.5329 |  0.6600 |  25.0C |              OK |           OK
  2.100 |   35.94 |   36.83 |  0.5234 |  0.6755 |  25.0C |              OK |           OK
  2.110 |   35.55 |   37.77 |  0.5216 |  0.6739 |  25.0C |              OK |           OK
  2.120 |   33.84 |   39.09 |  0.5327 |  0.6608 |  25.0C |              OK |           OK
  2.130 |   33.93 |   37.67 |  0.5411 |  0.6587 |  25.0C |              OK |           OK
  2.140 |   34.99 |   34.85 |  0.5474 |  0.6622 |  25.0C |              OK |           OK
  2.150 |   36.62 |   36.65 |  0.5164 |  0.6814 |  25.0C |              OK |           OK
  2.160 |   34.39 |   36.37 |  0.5444 |  0.6601 |  25.0C |              OK |           OK
  2.170 |   32.57 |   39.29 |  0.5459 |  0.6493 |  25.0C |              OK |           OK
  2.180 |   32.80 |   36.71 |  0.5603 |  0.6456 |  25.0C |              OK |           OK
  2.190 |   31.42 |   38.96 |  0.5610 |  0.6374 |  25.0C |              OK |           OK
  2.200 |   31.29 |   40.89 |  0.5497 |  0.6405 |  25.0C |              OK |           OK
  2.210 |   32.42 |   43.90 |  0.5167 |  0.6567 |  25.0C |              OK |           OK
  2.220 |   33.11 |   46.62 |  0.4901 |  0.6667 |  25.0C |              OK |           OK
  2.230 |   35.59 |   47.27 |  0.4564 |  0.6879 |  25.0C |              OK |           OK
  2.240 |   37.03 |   47.25 |  0.4391 |  0.6991 |  25.0C |              OK |           OK
  2.250 |   39.14 |   47.49 |  0.4114 |  0.7149 |  25.0C |              OK |           OK
  2.260 |   41.64 |   48.90 |  0.3699 |  0.7322 |  25.0C |              OK |           OK
  2.270 |   41.55 |   47.38 |  0.3816 |  0.7316 |  25.0C |              OK |           OK
  2.280 |   40.10 |   48.16 |  0.3946 |  0.7219 |  25.0C |              OK |           OK
  2.290 |   41.80 |   48.22 |  0.3726 |  0.7332 |  25.0C |              OK |           OK
  2.300 |   42.62 |   46.81 |  0.3719 |  0.7386 |  25.0C |              OK |           OK
  2.310 |   40.13 |   45.49 |  0.4128 |  0.7211 |  25.0C |              OK |           OK
  2.320 |   38.86 |   44.39 |  0.4363 |  0.7110 |  25.0C |              OK |           OK
