PHASE 4 - LOAD INTERACTION LOG
Effect of Payload on Joint Response
=================================================================

No load     (0.0 kg — baseline)
Load mass     : 0.0 kg
Total inertia : 0.0480 kg.m2
    Time |    Angle |   Velocity | Net Torque | Load Torque
   4.570 |    0.000 |      0.000 |    -4.1549 |     10.3005
   4.580 |    0.000 |      0.000 |    -4.1549 |     10.3005
   4.590 |    0.000 |      0.000 |    -4.1549 |     10.3005
   4.600 |    0.000 |      0.000 |    -4.1549 |     10.3005
   4.610 |    0.000 |      0.000 |    -4.1549 |     10.3005
   4.620 |    0.000 |      0.000 |    -4.1549 |     10.3005
   4.630 |    0.000 |      0.000 |    -4.1549 |     10.3005
   4.640 |    0.000 |      0.000 |    -4.1549 |     10.3005
   4.650 |    0.000 |      0.000 |    -4.1549 |     10.3005
   4.660 |    0.000 |      0.000 |    -4.1549 |     10.3005
   4.670 |    0.000 |      0.000 |    -4.1549 |     10.3005
   4.680 |    0.000 |      0.000 |    -4.1549 |     10.3005
   4.690 |    0.000 |      0.000 |    -4.1549 |     10.3005
   4.700 |    0.000 |      0.000 |    -4.1549 |     10.3005
   4.710 |    0.000 |      0.000 |    -4.1549 |     10.3005
   4.720 |    0.000 |      0.000 |    -4.1549 |     10.3005
   4.730 |    0.000 |      0.000 |    -4.1549 |     10.3005
   4.740 |    0.000 |      0.000 |    -4.1549 |     10.3005
   4.750 |    0.000 |      0.000 |    -4.1549 |     10.3005
   4.760 |    0.000 |      0.000 |    -4.1549 |     10.3005
   4.770 |    0.000 |      0.000 |    -4.1549 |     10.3005
   4.780 |    0.000 |      0.000 |    -4.1549 |     10.3005
   4.790 |    0.000 |      0.000 |    -4.1549 |     10.3005
   4.800 |    0.000 |      0.000 |    -4.1549 |     10.3005
   4.810 |    0.000 |      0.000 |    -4.1549 |     10.3005
   4.820 |    0.000 |      0.000 |    -4.1549 |     10.3005
   4.830 |    0.000 |      0.000 |    -4.1549 |     10.3005
   4.840 |    0.000 |      0.000 |    -4.1549 |     10.3005
   4.850 |    0.000 |      0.000 |    -4.1549 |     10.3005
   4.860 |    0.000 |      0.000 |    -4.1549 |     10.3005
   4.870 |    0.000 |      0.000 |    -4.1549 |     10.3005
   4.880 |    0.000 |      0.000 |    -4.1549 |     10.3005
   4.890 |    0.000 |      0.000 |    -4.1549 |     10.3005
   4.900 |    0.000 |      0.000 |    -4.1549 |     10.3005
   4.910 |    0.000 |      0.000 |    -4.1549 |     10.3005
   4.920 |    0.000 |      0.000 |    -4.1549 |     10.3005
   4.930 |    0.000 |      0.000 |    -4.1549 |     10.3005
   4.940 |    0.000 |      0.000 |    -4.1549 |     10.3005
   4.950 |    0.000 |      0.000 |    -4.1549 |     10.3005
   4.960 |    0.000 |      0.000 |    -4.1549 |     10.3005
   4.970 |    0.000 |      0.000 |    -4.1549 |     10.3005
   4.980 |    0.000 |      0.000 |    -4.1549 |     10.3005
   4.990 |    0.000 |      0.000 |    -4.1549 |     10.3005
   5.000 |    0.000 |      0.000 |    -4.1549 |     10.3005
   5.010 |    0.000 |      0.000 |    -4.1549 |     10.3005
   5.020 |    0.000 |      0.000 |    -4.1549 |     10.3005
   5.030 |    0.000 |      0.000 |    -4.1549 |     10.3005
   5.040 |    0.000 |      0.000 |    -4.1549 |     10.3005
   5.050 |    0.000 |      0.000 |    -4.1549 |     10.3005
   5.060 |    0.000 |      0.000 |    -4.1549 |     10.3005
   5.070 |    0.000 |      0.000 |    -4.1549 |     10.3005
   5.080 |    0.000 |      0.000 |    -4.1549 |     10.3005
   5.090 |    0.000 |      0.000 |    -4.1549 |     10.3005
   5.100 |    0.000 |      0.000 |    -4.1549 |     10.3005
   5.110 |    0.000 |      0.000 |    -4.1549 |     10.3005
   5.120 |    0.000 |      0.000 |    -4.1549 |     10.3005
   5.130 |    0.000 |      0.000 |    -4.1549 |     10.3005
   5.140 |    0.000 |      0.000 |    -4.1549 |     10.3005
   5.150 |    0.000 |      0.000 |    -4.1549 |     10.3005
   5.160 |    0.000 |      0.000 |    -4.1549 |     10.3005
   5.170 |    0.000 |      0.000 |    -4.1549 |     10.3005
   5.180 |    0.000 |      0.000 |    -4.1549 |     10.3005
   5.190 |    0.000 |      0.000 |    -4.1549 |     10.3005
   5.200 |    0.000 |      0.000 |    -4.1549 |     10.3005
   5.210 |    0.000 |      0.000 |    -4.1549 |     10.3005
   5.220 |    0.000 |      0.000 |    -4.1549 |     10.3005
   5.230 |    0.000 |      0.000 |    -4.1549 |     10.3005
   5.240 |    0.000 |      0.000 |    -4.1549 |     10.3005
   5.250 |    0.000 |      0.000 |    -4.1549 |     10.3005
   5.260 |    0.000 |      0.000 |    -4.1549 |     10.3005
   5.270 |    0.000 |      0.000 |    -4.1549 |     10.3005
   5.280 |    0.000 |      0.000 |    -4.1549 |     10.3005
   5.290 |    0.000 |      0.000 |    -4.1549 |     10.3005
   5.300 |    0.000 |      0.000 |    -4.1549 |     10.3005
   5.310 |    0.000 |      0.000 |    -4.1549 |     10.3005
   5.320 |    0.000 |      0.000 |    -4.1549 |     10.3005
   5.330 |    0.000 |      0.000 |    -4.1549 |     10.3005
   5.340 |    0.000 |      0.000 |    -4.1549 |     10.3005
   5.350 |    0.000 |      0.000 |    -4.1549 |     10.3005
   5.360 |    0.000 |      0.000 |    -4.1549 |     10.3005
   5.370 |    0.000 |      0.000 |    -4.1549 |     10.3005
   5.380 |    0.000 |      0.000 |    -4.1549 |     10.3005
   5.390 |    0.000 |      0.000 |    -4.1549 |     10.3005
   5.400 |    0.000 |      0.000 |    -4.1549 |     10.3005
   5.410 |    0.000 |      0.000 |    -4.1549 |     10.3005
   5.420 |    0.000 |      0.000 |    -4.1549 |     10.3005
   5.430 |    0.000 |      0.000 |    -4.1549 |     10.3005
   5.440 |    0.000 |      0.000 |    -4.1549 |     10.3005
   5.450 |    0.000 |      0.000 |    -4.1549 |     10.3005
   5.460 |    0.000 |      0.000 |    -4.1549 |     10.3005
   5.470 |    0.000 |      0.000 |    -4.1549 |     10.3005
   5.480 |    0.000 |      0.000 |    -4.1549 |     10.3005
   5.490 |    0.000 |      0.000 |    -4.1549 |     10.3005
   5.500 |    0.000 |      0.000 |    -4.1549 |     10.3005
   5.510 |    0.000 |      0.000 |    -4.1549 |     10.3005
   5.520 |    0.000 |      0.000 |    -4.1549 |     10.3005
   5.530 |    0.000 |      0.000 |    -4.1549 |     10.3005
   5.540 |    0.000 |      0.000 |    -4.1549 |     10.3005
   5.550 |    0.000 |      0.000 |    -4.1549 |     10.3005
   5.560 |    0.000 |      0.000 |    -4.1549 |     10.3005
   5.570 |    0.000 |      0.000 |    -4.1549 |     10.3005
   5.580 |    0.000 |      0.000 |    -4.1549 |     10.3005
   5.590 |    0.000 |      0.000 |    -4.1549 |     10.3005
   5.600 |    0.000 |      0.000 |    -4.1549 |     10.3005
   5.610 |    0.000 |      0.000 |    -4.1549 |     10.3005
   5.620 |    0.000 |      0.000 |    -4.1549 |     10.3005
   5.630 |    0.000 |      0.000 |    -4.1549 |     10.3005
   5.640 |    0.000 |      0.000 |    -4.1549 |     10.3005
   5.650 |    0.000 |      0.000 |    -4.1549 |     10.3005
   5.660 |    0.000 |      0.000 |    -4.1549 |     10.3005
   5.670 |    0.000 |      0.000 |    -4.1549 |     10.3005
   5.680 |    0.000 |      0.000 |    -4.1549 |     10.3005
   5.690 |    0.000 |      0.000 |    -4.1549 |     10.3005
   5.700 |    0.000 |      0.000 |    -4.1549 |     10.3005
   5.710 |    0.000 |      0.000 |    -4.1549 |     10.3005
   5.720 |    0.000 |      0.000 |    -4.1549 |     10.3005
   5.730 |    0.000 |      0.000 |    -4.1549 |     10.3005
   5.740 |    0.000 |      0.000 |    -4.1549 |     10.3005
   5.750 |    0.000 |      0.000 |    -4.1549 |     10.3005
   5.760 |    0.000 |      0.000 |    -4.1549 |     10.3005
   5.770 |    0.000 |      0.000 |    -4.1549 |     10.3005
   5.780 |    0.000 |      0.000 |    -4.1549 |     10.3005
   5.790 |    0.000 |      0.000 |    -4.1549 |     10.3005
   5.800 |    0.000 |      0.000 |    -4.1549 |     10.3005
   5.810 |    0.000 |      0.000 |    -4.1549 |     10.3005
   5.820 |    0.000 |      0.000 |    -4.1549 |     10.3005
   5.830 |    0.000 |      0.000 |    -4.1549 |     10.3005
   5.840 |    0.000 |      0.000 |    -4.1549 |     10.3005
   5.850 |    0.000 |      0.000 |    -4.1549 |     10.3005
   5.860 |    0.000 |      0.000 |    -4.1549 |     10.3005
   5.870 |    0.000 |      0.000 |    -4.1549 |     10.3005
   5.880 |    0.000 |      0.000 |    -4.1549 |     10.3005
   5.890 |    0.000 |      0.000 |    -4.1549 |     10.3005
   5.900 |    0.000 |      0.000 |    -4.1549 |     10.3005
   5.910 |    0.000 |      0.000 |    -4.1549 |     10.3005
   5.920 |    0.000 |      0.000 |    -4.1549 |     10.3005
   5.930 |    0.000 |      0.000 |    -4.1549 |     10.3005
   5.940 |    0.000 |      0.000 |    -4.1549 |     10.3005
   5.950 |    0.000 |      0.000 |    -4.1549 |     10.3005
   5.960 |    0.000 |      0.000 |    -4.1549 |     10.3005
   5.970 |    0.000 |      0.000 |    -4.1549 |     10.3005
   5.980 |    0.000 |      0.000 |    -4.1549 |     10.3005
   5.990 |    0.000 |      0.000 |    -4.1549 |     10.3005
   6.000 |    0.000 |      0.000 |    -4.1549 |     10.3005

