time,hip_FL,hip_FR,hip_RL,hip_RR,knee_FL,knee_FR,knee_RL,knee_RR,foot_FL_x,foot_FL_y,foot_FR_x,foot_FR_y,foot_RL_x,foot_RL_y,foot_RR_x,foot_RR_y,load_FL,load_FR,load_RL,load_RR,system_state,active_leg,gait_phase,gait_progress,polygon_area,com_margin,failure_FL,failure_FR,failure_RL,failure_RR,any_failure
0.98,2.25,-10.0,-10.0,-10.0,27.64,10.0,10.0,10.0,0.6464,0.5189,1.0924,0.2132,0.6924,-0.3868,1.0924,-0.3868,11.6431,28.088,28.088,28.088,UNSTABLE,FL,SWING,0.07,0.12,-0.041824,False,False,False,False,False
0.99,2.375,-10.0,-10.0,-10.0,27.82,10.0,10.0,10.0,0.6453,0.5219,1.0924,0.2132,0.6924,-0.3868,1.0924,-0.3868,11.6388,28.088,28.088,28.088,UNSTABLE,FL,SWING,0.07071428571428572,0.12,-0.041824,False,False,False,False,False
1.0,2.5,-10.0,-10.0,-10.0,28.0,10.0,10.0,10.0,0.6442,0.5248,1.0924,0.2132,0.6924,-0.3868,1.0924,-0.3868,11.6344,28.088,28.088,28.088,UNSTABLE,FL,SWING,0.07142857142857142,0.12,-0.041824,False,False,False,False,False
1.01,2.625,-10.0,-10.0,-10.0,28.18,10.0,10.0,10.0,0.6431,0.5277,1.0924,0.2132,0.6924,-0.3868,1.0924,-0.3868,11.63,28.088,28.088,28.088,UNSTABLE,FL,SWING,0.07214285714285715,0.12,-0.041824,False,False,False,False,False
1.02,2.75,-10.0,-10.0,-10.0,28.36,10.0,10.0,10.0,0.6419,0.5307,1.0924,0.2132,0.6924,-0.3868,1.0924,-0.3868,11.6255,28.088,28.088,28.088,UNSTABLE,FL,SWING,0.07285714285714286,0.12,-0.041824,False,False,False,False,False
1.03,2.875,-10.0,-10.0,-10.0,28.54,10.0,10.0,10.0,0.6408,0.5336,1.0924,0.2132,0.6924,-0.3868,1.0924,-0.3868,11.621,28.088,28.088,28.088,UNSTABLE,FL,SWING,0.07357142857142857,0.12,-0.041824,False,False,False,False,False
1.04,3.0,-10.0,-10.0,-10.0,28.72,10.0,10.0,10.0,0.6396,0.5365,1.0924,0.2132,0.6924,-0.3868,1.0924,-0.3868,11.6164,28.088,28.088,28.088,UNSTABLE,FL,SWING,0.07428571428571429,0.12,-0.041824,False,False,False,False,False
1.05,3.125,-10.0,-10.0,-10.0,28.9,10.0,10.0,10.0,0.6384,0.5394,1.0924,0.2132,0.6924,-0.3868,1.0924,-0.3868,11.6117,28.088,28.088,28.088,UNSTABLE,FL,SWING,0.075,0.12,-0.041824,False,False,False,False,False
1.06,3.25,-10.0,-10.0,-10.0,29.08,10.0,10.0,10.0,0.6372,0.5422,1.0924,0.2132,0.6924,-0.3868,1.0924,-0.3868,11.607,28.088,28.088,28.088,UNSTABLE,FL,SWING,0.07571428571428572,0.12,-0.041824,False,False,False,False,False
1.07,3.375,-10.0,-10.0,-10.0,29.26,10.0,10.0,10.0,0.6359,0.5451,1.0924,0.2132,0.6924,-0.3868,1.0924,-0.3868,11.6022,28.088,28.088,28.088,UNSTABLE,FL,SWING,0.07642857142857143,0.12,-0.041824,False,False,False,False,False
1.08,3.5,-10.0,-10.0,-10.0,29.44,10.0,10.0,10.0,0.6348,0.548,1.0924,0.2132,0.6924,-0.3868,1.0924,-0.3868,11.5973,28.088,28.088,28.088,UNSTABLE,FL,SWING,0.07714285714285714,0.12,-0.041824,False,False,False,False,False
1.09,3.625,-10.0,-10.0,-10.0,29.62,10.0,10.0,10.0,0.6335,0.5509,1.0924,0.2132,0.6924,-0.3868,1.0924,-0.3868,11.5923,28.088,28.088,28.088,UNSTABLE,FL,SWING,0.07785714285714286,0.12,-0.041824,False,False,False,False,False
1.1,3.75,-10.0,-10.0,-10.0,29.8,10.0,10.0,10.0,0.6323,0.5538,1.0924,0.2132,0.6924,-0.3868,1.0924,-0.3868,11.5874,28.088,28.088,28.088,UNSTABLE,FL,SWING,0.07857142857142857,0.12,-0.041824,False,False,False,False,False
1.11,3.875,-10.0,-10.0,-10.0,29.98,10.0,10.0,10.0,0.6311,0.5566,1.0924,0.2132,0.6924,-0.3868,1.0924,-0.3868,11.5823,28.088,28.088,28.088,UNSTABLE,FL,SWING,0.07928571428571428,0.12,-0.041824,False,False,False,False,False
1.12,4.0,-10.0,-10.0,-10.0,30.16,10.0,10.0,10.0,0.6298,0.5595,1.0924,0.2132,0.6924,-0.3868,1.0924,-0.3868,11.5772,28.088,28.088,28.088,UNSTABLE,FL,SWING,0.08,0.12,-0.041824,False,False,False,False,False
1.13,4.125,-10.0,-10.0,-10.0,30.34,10.0,10.0,10.0,0.6285,0.5624,1.0924,0.2132,0.6924,-0.3868,1.0924,-0.3868,11.5719,28.088,28.088,28.088,UNSTABLE,FL,SWING,0.08071428571428571,0.12,-0.041824,False,False,False,False,False
1.14,4.25,-10.0,-10.0,-10.0,30.52,10.0,10.0,10.0,0.6272,0.5652,1.0924,0.2132,0.6924,-0.3868,1.0924,-0.3868,11.5666,28.088,28.088,28.088,UNSTABLE,FL,SWING,0.08142857142857143,0.12,-0.041824,False,False,False,False,False
1.15,4.375,-10.0,-10.0,-10.0,30.7,10.0,10.0,10.0,0.6259,0.568,1.0924,0.2132,0.6924,-0.3868,1.0924,-0.3868,11.5613,28.088,28.088,28.088,UNSTABLE,FL,SWING,0.08214285714285714,0.12,-0.041824,False,False,False,False,False
1.16,4.5,-10.0,-10.0,-10.0,30.88,10.0,10.0,10.0,0.6246,0.5708,1.0924,0.2132,0.6924,-0.3868,1.0924,-0.3868,11.5559,28.088,28.088,28.088,UNSTABLE,FL,SWING,0.08285714285714285,0.12,-0.041824,False,False,False,False,False
1.17,4.625,-10.0,-10.0,-10.0,31.06,10.0,10.0,10.0,0.6233,0.5736,1.0924,0.2132,0.6924,-0.3868,1.0924,-0.3868,11.5504,28.088,28.088,28.088,UNSTABLE,FL,SWING,0.08357142857142857,0.12,-0.041824,False,False,False,False,False
1.18,4.75,-10.0,-10.0,-10.0,31.24,10.0,10.0,10.0,0.6219,0.5765,1.0924,0.2132,0.6924,-0.3868,1.0924,-0.3868,11.5449,28.088,28.088,28.088,UNSTABLE,FL,SWING,0.08428571428571428,0.12,-0.041824,False,False,False,False,False
1.19,4.875,-10.0,-10.0,-10.0,31.42,10.0,10.0,10.0,0.6206,0.5793,1.0924,0.2132,0.6924,-0.3868,1.0924,-0.3868,11.5393,28.088,28.088,28.088,UNSTABLE,FL,SWING,0.085,0.12,-0.041824,False,False,False,False,False
1.2,5.0,-10.0,-10.0,-10.0,31.6,10.0,10.0,10.0,0.6192,0.5821,1.0924,0.2132,0.6924,-0.3868,1.0924,-0.3868,11.5337,28.088,28.088,28.088,UNSTABLE,FL,SWING,0.08571428571428572,0.12,-0.041824,False,False,False,False,False
1.21,5.125,-10.0,-10.0,-10.0,31.78,10.0,10.0,10.0,0.6179,0.5849,1.0924,0.2132,0.6924,-0.3868,1.0924,-0.3868,11.5279,28.088,28.088,28.088,UNSTABLE,FL,SWING,0.08642857142857142,0.12,-0.041824,False,False,False,False,False
1.22,5.25,-10.0,-10.0,-10.0,31.96,10.0,10.0,10.0,0.6165,0.5877,1.0924,0.2132,0.6924,-0.3868,1.0924,-0.3868,11.5221,28.088,28.088,28.088,UNSTABLE,FL,SWING,0.08714285714285715,0.12,-0.041824,False,False,False,False,False
1.23,5.375,-10.0,-10.0,-10.0,32.14,10.0,10.0,10.0,0.6151,0.5904,1.0924,0.2132,0.6924,-0.3868,1.0924,-0.3868,11.5163,28.088,28.088,28.088,UNSTABLE,FL,SWING,0.08785714285714286,0.12,-0.041824,False,False,False,False,False
1.24,5.5,-10.0,-10.0,-10.0,32.32,10.0,10.0,10.0,0.6137,0.5932,1.0924,0.2132,0.6924,-0.3868,1.0924,-0.3868,11.5103,28.088,28.088,28.088,UNSTABLE,FL,SWING,0.08857142857142856,0.12,-0.041824,False,False,False,False,False
1.25,5.625,-10.0,-10.0,-10.0,32.5,10.0,10.0,10.0,0.6123,0.596,1.0924,0.2132,0.6924,-0.3868,1.0924,-0.3868,11.5044,28.088,28.088,28.088,UNSTABLE,FL,SWING,0.08928571428571429,0.12,-0.041824,False,False,False,False,False
1.26,5.75,-10.0,-10.0,-10.0,32.68,10.0,10.0,10.0,0.6108,0.5987,1.0924,0.2132,0.6924,-0.3868,1.0924,-0.3868,11.4983,28.088,28.088,28.088,UNSTABLE,FL,SWING,0.09,0.12,-0.041824,False,False,False,False,False
1.27,5.875,-10.0,-10.0,-10.0,32.86,10.0,10.0,10.0,0.6094,0.6015,1.0924,0.2132,0.6924,-0.3868,1.0924,-0.3868,11.4922,28.088,28.088,28.088,UNSTABLE,FL,SWING,0.09071428571428572,0.12,-0.041824,False,False,False,False,False
1.28,6.0,-10.0,-10.0,-10.0,33.04,10.0,10.0,10.0,0.608,0.6042,1.0924,0.2132,0.6924,-0.3868,1.0924,-0.3868,11.4861,28.088,28.088,28.088,UNSTABLE,FL,SWING,0.09142857142857143,0.12,-0.041824,False,False,False,False,False
1.29,6.125,-10.0,-10.0,-10.0,33.22,10.0,10.0,10.0,0.6064,0.6069,1.0924,0.2132,0.6924,-0.3868,1.0924,-0.3868,11.4797,28.088,28.088,28.088,UNSTABLE,FL,SWING,0.09214285714285714,0.12,-0.041824,False,False,False,False,False
1.3,6.25,-10.0,-10.0,-10.0,33.4,10.0,10.0,10.0,0.605,0.6096,1.0924,0.2132,0.6924,-0.3868,1.0924,-0.3868,11.4735,28.088,28.088,28.088,UNSTABLE,FL,SWING,0.09285714285714286,0.12,-0.041824,False,False,False,False,False
1.31,6.375,-10.0,-10.0,-10.0,33.58,10.0,10.0,10.0,0.6035,0.6124,1.0924,0.2132,0.6924,-0.3868,1.0924,-0.3868,11.4671,28.088,28.088,28.088,UNSTABLE,FL,SWING,0.09357142857142857,0.12,-0.041824,False,False,False,False,False
1.32,6.5,-10.0,-10.0,-10.0,33.76,10.0,10.0,10.0,0.602,0.6151,1.0924,0.2132,0.6924,-0.3868,1.0924,-0.3868,11.4607,28.088,28.088,28.088,UNSTABLE,FL,SWING,0.09428571428571429,0.12,-0.041824,False,False,False,False,False
1.33,6.625,-10.0,-10.0,-10.0,33.94,10.0,10.0,10.0,0.6006,0.6178,1.0924,0.2132,0.6924,-0.3868,1.0924,-0.3868,11.4542,28.088,28.088,28.088,UNSTABLE,FL,SWING,0.095,0.12,-0.041824,False,False,False,False,False
1.34,6.75,-10.0,-10.0,-10.0,34.12,10.0,10.0,10.0,0.599,0.6205,1.0924,0.2132,0.6924,-0.3868,1.0924,-0.3868,11.4476,28.088,28.088,28.088,UNSTABLE,FL,SWING,0.09571428571428571,0.12,-0.041824,False,False,False,False,False
1.35,6.875,-10.0,-10.0,-10.0,34.3,10.0,10.0,10.0,0.5975,0.6232,1.0924,0.2132,0.6924,-0.3868,1.0924,-0.3868,11.441,28.088,28.088,28.088,UNSTABLE,FL,SWING,0.09642857142857143,0.12,-0.041824,False,False,False,False,False
1.36,7.0,-10.0,-10.0,-10.0,34.48,10.0,10.0,10.0,0.596,0.6258,1.0924,0.2132,0.6924,-0.3868,1.0924,-0.3868,11.4343,28.088,28.088,28.088,UNSTABLE,FL,SWING,0.09714285714285714,0.12,-0.041824,False,False,False,False,False
1.37,7.125,-10.0,-10.0,-10.0,34.66,10.0,10.0,10.0,0.5944,0.6285,1.0924,0.2132,0.6924,-0.3868,1.0924,-0.3868,11.4275,28.088,28.088,28.088,UNSTABLE,FL,SWING,0.09785714285714285,0.12,-0.041824,False,False,False,False,False
1.38,7.25,-10.0,-10.0,-10.0,34.84,10.0,10.0,10.0,0.5928,0.6312,1.0924,0.2132,0.6924,-0.3868,1.0924,-0.3868,11.4207,28.088,28.088,28.088,UNSTABLE,FL,SWING,0.09857142857142857,0.12,-0.041824,False,False,False,False,False
1.39,7.375,-10.0,-10.0,-10.0,35.02,10.0,10.0,10.0,0.5913,0.6339,1.0924,0.2132,0.6924,-0.3868,1.0924,-0.3868,11.4137,28.088,28.088,28.088,UNSTABLE,FL,SWING,0.09928571428571428,0.12,-0.041824,False,False,False,False,False
1.4,7.5,-10.0,-10.0,-10.0,35.2,10.0,10.0,10.0,0.5897,0.6366,1.0924,0.2132,0.6924,-0.3868,1.0924,-0.3868,11.4068,28.088,28.088,28.088,UNSTABLE,FL,SWING,0.1,0.12,-0.041824,False,False,False,False,False
1.41,7.625,-10.0,-10.0,-10.0,35.38,10.0,10.0,10.0,0.5881,0.6391,1.0924,0.2132,0.6924,-0.3868,1.0924,-0.3868,11.3998,28.088,28.088,28.088,UNSTABLE,FL,SWING,0.10071428571428571,0.12,-0.041824,False,False,False,False,False
1.42,7.75,-10.0,-10.0,-10.0,35.56,10.0,10.0,10.0,0.5865,0.6418,1.0924,0.2132,0.6924,-0.3868,1.0924,-0.3868,11.3927,28.088,28.088,28.088,UNSTABLE,FL,SWING,0.10142857142857142,0.12,-0.041824,False,False,False,False,False
1.43,7.875,-10.0,-10.0,-10.0,35.74,10.0,10.0,10.0,0.5849,0.6444,1.0924,0.2132,0.6924,-0.3868,1.0924,-0.3868,11.3855,28.088,28.088,28.088,UNSTABLE,FL,SWING,0.10214285714285715,0.12,-0.041824,False,False,False,False,False
1.44,8.0,-10.0,-10.0,-10.0,35.92,10.0,10.0,10.0,0.5832,0.6471,1.0924,0.2132,0.6924,-0.3868,1.0924,-0.3868,11.3784,28.088,28.088,28.088,UNSTABLE,FL,SWING,0.10285714285714286,0.12,-0.041824,False,False,False,False,False
1.45,8.125,-10.0,-10.0,-10.0,36.1,10.0,10.0,10.0,0.5816,0.6497,1.0924,0.2132,0.6924,-0.3868,1.0924,-0.3868,11.371,28.088,28.088,28.088,UNSTABLE,FL,SWING,0.10357142857142858,0.12,-0.041824,False,False,False,False,False
1.46,8.25,-10.0,-10.0,-10.0,36.28,10.0,10.0,10.0,0.58,0.6522,1.0924,0.2132,0.6924,-0.3868,1.0924,-0.3868,11.3638,28.088,28.088,28.088,UNSTABLE,FL,SWING,0.10428571428571429,0.12,-0.041824,False,False,False,False,False
1.47,8.375,-10.0,-10.0,-10.0,36.46,10.0,10.0,10.0,0.5784,0.6548,1.0924,0.2132,0.6924,-0.3868,1.0924,-0.3868,11.3564,28.088,28.088,28.088,UNSTABLE,FL,SWING,0.105,0.12,-0.041824,False,False,False,False,False
1.48,8.5,-10.0,-10.0,-10.0,36.64,10.0,10.0,10.0,0.5767,0.6574,1.0924,0.2132,0.6924,-0.3868,1.0924,-0.3868,11.3489,28.088,28.088,28.088,UNSTABLE,FL,SWING,0.10571428571428572,0.12,-0.041824,False,False,False,False,False
1.49,8.625,-10.0,-10.0,-10.0,36.82,10.0,10.0,10.0,0.5749,0.66,1.0924,0.2132,0.6924,-0.3868,1.0924,-0.3868,11.3413,28.088,28.088,28.088,UNSTABLE,FL,SWING,0.10642857142857143,0.12,-0.041824,False,False,False,False,False
1.5,8.75,-10.0,-10.0,-10.0,37.0,10.0,10.0,10.0,0.5733,0.6626,1.0924,0.2132,0.6924,-0.3868,1.0924,-0.3868,11.3337,28.088,28.088,28.088,UNSTABLE,FL,SWING,0.10714285714285714,0.12,-0.041824,False,False,False,False,False
1.51,8.875,-10.0,-10.0,-10.0,37.18,10.0,10.0,10.0,0.5716,0.6651,1.0924,0.2132,0.6924,-0.3868,1.0924,-0.3868,11.326,28.088,28.088,28.088,UNSTABLE,FL,SWING,0.10785714285714286,0.12,-0.041824,False,False,False,False,False
1.52,9.0,-10.0,-10.0,-10.0,37.36,10.0,10.0,10.0,0.5698,0.6677,1.0924,0.2132,0.6924,-0.3868,1.0924,-0.3868,11.3184,28.088,28.088,28.088,UNSTABLE,FL,SWING,0.10857142857142857,0.12,-0.041824,False,False,False,False,False
1.53,9.125,-10.0,-10.0,-10.0,37.54,10.0,10.0,10.0,0.5682,0.6702,1.0924,0.2132,0.6924,-0.3868,1.0924,-0.3868,11.3106,28.088,28.088,28.088,UNSTABLE,FL,SWING,0.10928571428571429,0.12,-0.041824,False,False,False,False,False
1.54,9.25,-10.0,-10.0,-10.0,37.72,10.0,10.0,10.0,0.5665,0.6728,1.0924,0.2132,0.6924,-0.3868,1.0924,-0.3868,11.3028,28.088,28.088,28.088,UNSTABLE,FL,SWING,0.11,0.12,-0.041824,False,False,False,False,False
1.55,9.375,-10.0,-10.0,-10.0,37.9,10.0,10.0,10.0,0.5647,0.6752,1.0924,0.2132,0.6924,-0.3868,1.0924,-0.3868,11.2948,28.088,28.088,28.088,UNSTABLE,FL,SWING,0.11071428571428571,0.12,-0.041824,False,False,False,False,False
1.56,9.5,-10.0,-10.0,-10.0,38.08,10.0,10.0,10.0,0.5629,0.6778,1.0924,0.2132,0.6924,-0.3868,1.0924,-0.3868,11.2869,28.088,28.088,28.088,UNSTABLE,FL,SWING,0.11142857142857143,0.12,-0.041824,False,False,False,False,False
1.57,9.625,-10.0,-10.0,-10.0,38.26,10.0,10.0,10.0,0.5612,0.6803,1.0924,0.2132,0.6924,-0.3868,1.0924,-0.3868,11.2788,28.088,28.088,28.088,UNSTABLE,FL,SWING,0.11214285714285714,0.12,-0.041824,False,False,False,False,False
1.58,9.75,-10.0,-10.0,-10.0,38.44,10.0,10.0,10.0,0.5595,0.6828,1.0924,0.2132,0.6924,-0.3868,1.0924,-0.3868,11.2707,28.088,28.088,28.088,UNSTABLE,FL,SWING,0.11285714285714285,0.12,-0.041824,False,False,False,False,False
1.59,9.875,-10.0,-10.0,-10.0,38.62,10.0,10.0,10.0,0.5577,0.6853,1.0924,0.2132,0.6924,-0.3868,1.0924,-0.3868,11.2625,28.088,28.088,28.088,UNSTABLE,FL,SWING,0.11357142857142857,0.12,-0.041824,False,False,False,False,False
1.6,10.0,-10.0,-10.0,-10.0,38.8,10.0,10.0,10.0,0.5559,0.6878,1.0924,0.2132,0.6924,-0.3868,1.0924,-0.3868,11.2543,28.088,28.088,28.088,UNSTABLE,FL,SWING,0.11428571428571428,0.12,-0.041824,False,False,False,False,False
1.61,10.125,-10.0,-10.0,-10.0,38.98,10.0,10.0,10.0,0.5541,0.6903,1.0924,0.2132,0.6924,-0.3868,1.0924,-0.3868,11.246,28.088,28.088,28.088,UNSTABLE,FL,SWING,0.115,0.12,-0.041824,False,False,False,False,False
1.62,10.25,-10.0,-10.0,-10.0,39.16,10.0,10.0,10.0,0.5523,0.6928,1.0924,0.2132,0.6924,-0.3868,1.0924,-0.3868,11.2377,28.088,28.088,28.088,UNSTABLE,FL,SWING,0.11571428571428571,0.12,-0.041824,False,False,False,False,False
1.63,10.375,-10.0,-10.0,-10.0,39.34,10.0,10.0,10.0,0.5504,0.6951,1.0924,0.2132,0.6924,-0.3868,1.0924,-0.3868,11.2293,28.088,28.088,28.088,UNSTABLE,FL,SWING,0.11642857142857142,0.12,-0.041824,False,False,False,False,False
1.64,10.5,-10.0,-10.0,-10.0,39.52,10.0,10.0,10.0,0.5486,0.6976,1.0924,0.2132,0.6924,-0.3868,1.0924,-0.3868,11.2208,28.088,28.088,28.088,UNSTABLE,FL,SWING,0.11714285714285715,0.12,-0.041824,False,False,False,False,False
1.65,10.625,-10.0,-10.0,-10.0,39.7,10.0,10.0,10.0,0.5468,0.7001,1.0924,0.2132,0.6924,-0.3868,1.0924,-0.3868,11.2123,28.088,28.088,28.088,UNSTABLE,FL,SWING,0.11785714285714285,0.12,-0.041824,False,False,False,False,False
1.66,10.75,-10.0,-10.0,-10.0,39.88,10.0,10.0,10.0,0.5449,0.7025,1.0924,0.2132,0.6924,-0.3868,1.0924,-0.3868,11.2036,28.088,28.088,28.088,UNSTABLE,FL,SWING,0.11857142857142858,0.12,-0.041824,False,False,False,False,False
1.67,10.875,-10.0,-10.0,-10.0,40.06,10.0,10.0,10.0,0.5431,0.7049,1.0924,0.2132,0.6924,-0.3868,1.0924,-0.3868,11.195,28.088,28.088,28.088,UNSTABLE,FL,SWING,0.11928571428571429,0.12,-0.041824,False,False,False,False,False
1.68,11.0,-10.0,-10.0,-10.0,40.24,10.0,10.0,10.0,0.5412,0.7073,1.0924,0.2132,0.6924,-0.3868,1.0924,-0.3868,11.1862,28.088,28.088,28.088,UNSTABLE,FL,SWING,0.12,0.12,-0.041824,False,False,False,False,False
1.69,11.125,-10.0,-10.0,-10.0,40.42,10.0,10.0,10.0,0.5394,0.7097,1.0924,0.2132,0.6924,-0.3868,1.0924,-0.3868,11.1774,28.088,28.088,28.088,UNSTABLE,FL,SWING,0.12071428571428572,0.12,-0.041824,False,False,False,False,False
1.7,11.25,-10.0,-10.0,-10.0,40.6,10.0,10.0,10.0,0.5375,0.7121,1.0924,0.2132,0.6924,-0.3868,1.0924,-0.3868,11.1686,28.088,28.088,28.088,UNSTABLE,FL,SWING,0.12142857142857143,0.12,-0.041824,False,False,False,False,False
1.71,11.375,-10.0,-10.0,-10.0,40.78,10.0,10.0,10.0,0.5356,0.7145,1.0924,0.2132,0.6924,-0.3868,1.0924,-0.3868,11.1597,28.088,28.088,28.088,UNSTABLE,FL,SWING,0.12214285714285714,0.12,-0.041824,False,False,False,False,False
1.72,11.5,-10.0,-10.0,-10.0,40.96,10.0,10.0,10.0,0.5337,0.7169,1.0924,0.2132,0.6924,-0.3868,1.0924,-0.3868,11.1507,28.088,28.088,28.088,UNSTABLE,FL,SWING,0.12285714285714286,0.12,-0.041824,False,False,False,False,False
1.73,11.625,-10.0,-10.0,-10.0,41.14,10.0,10.0,10.0,0.5317,0.7193,1.0924,0.2132,0.6924,-0.3868,1.0924,-0.3868,11.1417,28.088,28.088,28.088,UNSTABLE,FL,SWING,0.12357142857142857,0.12,-0.041824,False,False,False,False,False
1.74,11.75,-10.0,-10.0,-10.0,41.32,10.0,10.0,10.0,0.5298,0.7215,1.0924,0.2132,0.6924,-0.3868,1.0924,-0.3868,11.1325,28.088,28.088,28.088,UNSTABLE,FL,SWING,0.12428571428571429,0.12,-0.041824,False,False,False,False,False
1.75,11.875,-10.0,-10.0,-10.0,41.5,10.0,10.0,10.0,0.5279,0.7239,1.0924,0.2132,0.6924,-0.3868,1.0924,-0.3868,11.1234,28.088,28.088,28.088,UNSTABLE,FL,SWING,0.125,0.12,-0.041824,False,False,False,False,False
1.76,12.0,-10.0,-10.0,-10.0,41.68,10.0,10.0,10.0,0.526,0.7263,1.0924,0.2132,0.6924,-0.3868,1.0924,-0.3868,11.1141,28.088,28.088,28.088,UNSTABLE,FL,SWING,0.12571428571428572,0.12,-0.041824,False,False,False,False,False
1.77,12.125,-10.0,-10.0,-10.0,41.86,10.0,10.0,10.0,0.524,0.7285,1.0924,0.2132,0.6924,-0.3868,1.0924,-0.3868,11.1049,28.088,28.088,28.088,UNSTABLE,FL,SWING,0.12642857142857142,0.12,-0.041824,False,False,False,False,False
1.78,12.25,-10.0,-10.0,-10.0,42.04,10.0,10.0,10.0,0.5221,0.7309,1.0924,0.2132,0.6924,-0.3868,1.0924,-0.3868,11.0956,28.088,28.088,28.088,UNSTABLE,FL,SWING,0.12714285714285714,0.12,-0.041824,False,False,False,False,False
1.79,12.375,-10.0,-10.0,-10.0,42.22,10.0,10.0,10.0,0.5201,0.7332,1.0924,0.2132,0.6924,-0.3868,1.0924,-0.3868,11.0861,28.088,28.088,28.088,UNSTABLE,FL,SWING,0.12785714285714286,0.12,-0.041824,False,False,False,False,False
1.8,12.5,-10.0,-10.0,-10.0,42.4,10.0,10.0,10.0,0.5181,0.7355,1.0924,0.2132,0.6924,-0.3868,1.0924,-0.3868,11.0766,28.088,28.088,28.088,UNSTABLE,FL,SWING,0.12857142857142856,0.12,-0.041824,False,False,False,False,False
1.81,12.625,-10.0,-10.0,-10.0,42.58,10.0,10.0,10.0,0.5162,0.7378,1.0924,0.2132,0.6924,-0.3868,1.0924,-0.3868,11.0671,28.088,28.088,28.088,UNSTABLE,FL,SWING,0.12928571428571428,0.12,-0.041824,False,False,False,False,False
1.82,12.75,-10.0,-10.0,-10.0,42.76,10.0,10.0,10.0,0.5142,0.74,1.0924,0.2132,0.6924,-0.3868,1.0924,-0.3868,11.0575,28.088,28.088,28.088,UNSTABLE,FL,SWING,0.13,0.12,-0.041824,False,False,False,False,False
1.83,12.875,-10.0,-10.0,-10.0,42.94,10.0,10.0,10.0,0.5121,0.7423,1.0924,0.2132,0.6924,-0.3868,1.0924,-0.3868,11.0479,28.088,28.088,28.088,UNSTABLE,FL,SWING,0.13071428571428573,0.12,-0.041824,False,False,False,False,False
1.84,13.0,-10.0,-10.0,-10.0,43.12,10.0,10.0,10.0,0.5102,0.7446,1.0924,0.2132,0.6924,-0.3868,1.0924,-0.3868,11.0381,28.088,28.088,28.088,UNSTABLE,FL,SWING,0.13142857142857142,0.12,-0.041824,False,False,False,False,False
1.85,13.125,-10.0,-10.0,-10.0,43.3,10.0,10.0,10.0,0.5081,0.7468,1.0924,0.2132,0.6924,-0.3868,1.0924,-0.3868,11.0284,28.088,28.088,28.088,UNSTABLE,FL,SWING,0.13214285714285715,0.12,-0.041824,False,False,False,False,False
1.86,13.25,-10.0,-10.0,-10.0,43.48,10.0,10.0,10.0,0.5061,0.749,1.0924,0.2132,0.6924,-0.3868,1.0924,-0.3868,11.0185,28.088,28.088,28.088,UNSTABLE,FL,SWING,0.13285714285714287,0.12,-0.041824,False,False,False,False,False
1.87,13.375,-10.0,-10.0,-10.0,43.66,10.0,10.0,10.0,0.5041,0.7513,1.0924,0.2132,0.6924,-0.3868,1.0924,-0.3868,11.0086,28.088,28.088,28.088,UNSTABLE,FL,SWING,0.13357142857142856,0.12,-0.041824,False,False,False,False,False
1.88,13.5,-10.0,-10.0,-10.0,43.84,10.0,10.0,10.0,0.5021,0.7535,1.0924,0.2132,0.6924,-0.3868,1.0924,-0.3868,10.9987,28.088,28.088,28.088,UNSTABLE,FL,SWING,0.13428571428571429,0.12,-0.041824,False,False,False,False,False
1.89,13.625,-10.0,-10.0,-10.0,44.02,10.0,10.0,10.0,0.5,0.7557,1.0924,0.2132,0.6924,-0.3868,1.0924,-0.3868,10.9886,28.088,28.088,28.088,UNSTABLE,FL,SWING,0.135,0.12,-0.041824,False,False,False,False,False
1.9,13.75,-10.0,-10.0,-10.0,44.2,10.0,10.0,10.0,0.498,0.7578,1.0924,0.2132,0.6924,-0.3868,1.0924,-0.3868,10.9785,28.088,28.088,28.088,UNSTABLE,FL,SWING,0.1357142857142857,0.12,-0.041824,False,False,False,False,False
1.91,13.875,-10.0,-10.0,-10.0,44.38,10.0,10.0,10.0,0.4959,0.7601,1.0924,0.2132,0.6924,-0.3868,1.0924,-0.3868,10.9684,28.088,28.088,28.088,UNSTABLE,FL,SWING,0.13642857142857143,0.12,-0.041824,False,False,False,False,False
1.92,14.0,-10.0,-10.0,-10.0,44.56,10.0,10.0,10.0,0.4937,0.7623,1.0924,0.2132,0.6924,-0.3868,1.0924,-0.3868,10.9581,28.088,28.088,28.088,UNSTABLE,FL,SWING,0.13714285714285715,0.12,-0.041824,False,False,False,False,False
1.93,14.125,-10.0,-10.0,-10.0,44.74,10.0,10.0,10.0,0.4917,0.7644,1.0924,0.2132,0.6924,-0.3868,1.0924,-0.3868,10.9479,28.088,28.088,28.088,UNSTABLE,FL,SWING,0.13785714285714284,0.12,-0.041824,False,False,False,False,False
1.94,14.25,-10.0,-10.0,-10.0,44.92,10.0,10.0,10.0,0.4896,0.7666,1.0924,0.2132,0.6924,-0.3868,1.0924,-0.3868,10.9376,28.088,28.088,28.088,UNSTABLE,FL,SWING,0.13857142857142857,0.12,-0.041824,False,False,False,False,False
